,t[s],P[kPa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],H_gas[J],W_work[J],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,soot_mass[ug/g],volume_fraction,SSA[m2/g],total_carbon_mass_per_kggas[kg/kg],carbon_yield,total_hydrogen_mass_kggas[kg/kg],total_carbon_mass[kg],total_hydrogen_mass[kg],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],H_soot[J]
18,2.6810547353715225e-06,470147.9999999999,2255.434008919711,0.9338227543122836,0.03724724614374352,0.901834792171646,1122498.453702846,0.0,1.6621446102086222e-24,1.6621446102086222e-24,4.678653556719702e-20,3.3734594908779387e-23,1.3029012589318548e-17,9.347256556400226e-07,9.347256556400226e-07,0.001000966887263744,0.001000966887263744,2.000251209117693,2.000251209117694,1.5505823326493735,2.000251209117694,1.0000000000000007,5.619870831692715e-16,2.915535143850308e-25,23.183829272094123,0.03197876424747,1.7572695253290232e-20,0.010735024348164118,0.028839562209023173,0.009681218451984146,2.2847083326279093e-20,-1.4076203963484146e-39,1.8401018631626203e-26,5.2186988434181705e-19,1.7717661165412927e-15
19,3.177982183100808e-06,470147.99999999994,2237.1724843272414,0.9394412155091062,0.03716795537714564,0.901834792171646,1122498.453702842,0.0,2.5028342361540494e-24,2.5028342361540494e-24,4.710468959951224e-20,2.8800222522552126e-22,1.9395180965341317e-17,1.4159652724398554e-06,1.4159652724398554e-06,0.0015072420169180136,0.0015072420169180136,2.000368575610009,2.000368575610328,1.5506733144266103,2.000368575610213,1.0000000000003761,5.660647330227689e-16,2.9543585602652648e-25,34.2631855225667,0.03197876424747001,1.7692191680749605e-20,0.010735024348164117,0.02883956220902318,0.009681218451984145,9.395699697006692e-18,-3.1963524352792335e-39,5.7027363562683285e-25,1.2942096754646928e-18,1.7647466113216273e-15
20,3.7606159813751804e-06,470147.99999999994,2216.070842771347,0.9459025043985221,0.03707059930155617,0.901834792171646,1122498.453702827,0.0,2.57905341459744e-22,2.57905341459744e-22,1.4366835709668698e-19,7.752192697968893e-20,1.9523361947587056e-15,0.0001469121171717447,0.0001469121171717447,0.15531422793426558,0.15531422793426558,2.0000688504061994,2.000068850408168,1.5504409693086572,2.000068850407458,1.0000000000023224,1.8037427394838332e-15,9.478693192046715e-25,1082.3806255859938,0.03197876424747,5.3960829247015954e-20,0.010735024348164106,0.028839562209023173,0.009681218451984136,2.2096191499038654e-15,-3.397738949079588e-35,9.166480929832947e-22,2.0403607427183196e-16,5.550204944834024e-15
21,4.434157974185606e-06,470147.9999999999,2192.6772267418723,0.9530665681230637,0.03695707009524017,0.901834792171646,1122498.453702816,0.0,4.1196747736275514e-20,4.119674773627551e-20,1.5624878551005382e-17,1.2457424375861468e-17,3.1182207444173807e-13,0.02364487775072967,0.023644877750729668,24.809261536993244,24.80926153699324,2.000172968460435,2.0001729684635063,1.5505216809794629,2.000172968462398,1.0000000000036249,2.002275000469939e-13,1.060167423964717e-22,1557.3388988453266,0.03197876424747,5.868595009607762e-18,0.010735024348164104,0.028839562209023173,0.009681218451984134,2.7129223397606315e-13,-8.688616010664614e-31,1.6542241226811686e-18,4.7087012495588686e-14,6.07127962049089e-13
22,5.215242401490952e-06,470148.0,2167.6170504025536,0.9607774426057913,0.036830273899098695,0.901834792171646,1122498.4537028167,0.0,3.594513507341565e-18,3.594513507341564e-18,1.3597525396979014e-15,1.0869700544996312e-15,2.7212468511903794e-11,2.079762883153481,2.0797628831534807,2164.6666448712735,2164.666644871273,2.0003544386041896,2.0003544386081678,1.5506623555102081,2.0003544386067307,1.000000000004696,1.7427653569247122e-11,9.302275792711633e-21,1561.453376599302,0.03197876424746999,5.10713535642754e-16,0.01073502434816411,0.02883956220902316,0.00968121845198414,1.7831779499646084e-11,-6.629852998633939e-27,1.1952860535702406e-15,5.489733183894772e-12,5.2007827904979356e-11
23,5.905548950973035e-06,470148.0,2147.7001330825738,0.9669495632307589,0.03672628987458805,0.901834792171646,1122498.4537028486,0.0,7.64101296850923e-17,7.641012968509266e-17,2.891409469759244e-14,2.3105772138362154e-14,5.785936699641973e-10,44.49443164375996,44.494431643760166,46015.255950988554,46015.25595098877,2.000558287449809,2.000558287453802,1.5508203778711644,2.000558287452358,1.0000000000047176,3.70577809728252e-10,1.9907225069985806e-19,1561.328430292373,0.03197876424747001,1.0859931569752842e-14,0.010735024348164103,0.02883956220902318,0.009681218451984133,3.016584680827314e-10,-3.0012824059587578e-24,1.063277605862605e-13,1.3842221185869192e-10,1.0917738188940185e-09
24,6.035904711090838e-06,470148.0,2144.1844411799384,0.9680438898239949,0.03670766676621868,0.901834792171646,1122498.453702845,0.0,1.2650761452301564e-16,1.2650761452301663e-16,4.787479879911988e-14,3.825463701571722e-14,9.579861049390573e-10,73.75010109040966,73.75010109041021,76184.66669297252,76184.66669297309,2.00060081194093,2.0006008119433765,1.5508533425917659,2.000600811942491,1.0000000000028944,6.135848824880717e-10,3.299872757671954e-19,1561.2935264220448,0.031978764247470044,1.798143930535783e-14,0.010735024348164108,0.02883956220902321,0.009681218451984138,4.793584362388827e-10,-8.229540012739503e-24,2.2260165572602185e-13,2.350623511343771e-10,1.8035860651956771e-09
25,6.524669091164316e-06,470147.99999999994,2131.687607532069,0.9719467450307577,0.03664085694308211,0.9018347921716438,1122498.4537028142,0.0,7.064737480666578e-16,7.064737480666953e-16,2.674318278429642e-13,2.1362570993094084e-13,5.350784460010036e-09,413.5132247220104,413.5132247220325,425448.4382361141,425448.43823613675,2.000770219219458,2.000770219220591,1.5509846660624738,2.0007702192201755,1.000000000001358,3.427458399832232e-09,1.850726130802926e-18,1561.1522696444536,0.0319787642474701,1.0044552251502249e-13,0.010735024348164141,0.02883956220902319,0.009681218451984143,2.3079541477252258e-09,-2.5693382111329423e-22,2.758166129374426e-12,1.4210987712726148e-09,9.99298404278628e-09
26,6.996121881795718e-06,470147.9999999999,2120.6232417032347,0.9754203054890036,0.036580943370653214,0.9018347921716339,1122498.4537027762,0.0,2.9809503865959985e-15,2.9809503865967645e-15,1.1287668672435713e-12,9.013644215433428e-13,2.2581791845708412e-08,1751.045557153327,1751.0455571537768,1795170.2945895535,1795170.294590015,2.0009468019177286,2.000946801919362,1.5511215518754737,2.000946801918744,1.0000000000020173,1.4466194179378236e-08,7.839233080951314e-18,1561.0043364341861,0.031978764247470454,4.239569339686151e-13,0.010735024348164262,0.028839562209023194,0.009681218451984146,8.507035071537512e-09,-4.578989412731068e-21,2.256882489878163e-11,6.346850927818726e-09,4.187184490823049e-08
27,7.377823261165814e-06,470147.9999999999,2112.3350029045296,0.9780343353413633,0.036535620652787926,0.9018347921716106,1122498.4537026936,0.0,8.384270336615986e-15,8.384270336622696e-15,3.175617121799457e-12,2.5351154821686857e-12,6.352421009981905e-08,4938.218246449967,4938.218246453919,5049125.647236487,5049125.647240527,2.001097888357655,2.0010978883610617,1.55123867314811,2.0010978883597477,1.0000000000042948,4.069773365595932e-08,2.2113211603392224e-17,1560.8783190932618,0.0319787642474713,1.1927395616280238e-12,0.010735024348164542,0.02883956220902321,0.009681218451984148,2.1561291147245167e-08,-3.6250502289499497e-20,1.0183232424508043e-10,1.8480464678070438e-08,1.1715504812492945e-07
