time,Np,dp,dm ,dg,np
0.0092818,1.96327E+16,2.00E-09,1.81082E-08,2.52E-08,133.7591185
0.0092848,1.96204E+16,2.00E-09,1.81133E-08,2.52E-08,133.8432624
0.0092879,1.96081E+16,2.00E-09,1.81185E-08,2.52E-08,133.9274273
0.0092909,1.95957E+16,2.00E-09,1.81236E-08,2.52E-08,134.011613
0.0092939,1.95834E+16,2.00E-09,1.81287E-08,2.53E-08,134.0958197
0.009297,1.95711E+16,2.00E-09,1.81338E-08,2.53E-08,134.1800473
0.0093,1.95589E+16,2.00E-09,1.8139E-08,2.53E-08,134.2642958
0.009303,1.95466E+16,2.00E-09,1.81441E-08,2.53E-08,134.3485652
0.0093061,1.95343E+16,2.00E-09,1.81492E-08,2.53E-08,134.4328554
0.0093091,1.95221E+16,2.00E-09,1.81543E-08,2.53E-08,134.5171665
0.0093121,1.95099E+16,2.00E-09,1.81594E-08,2.53E-08,134.6014985
0.0093152,1.94976E+16,2.00E-09,1.81646E-08,2.53E-08,134.6858513
0.0093182,1.94854E+16,2.00E-09,1.81697E-08,2.53E-08,134.770225
0.0093212,1.94732E+16,2.00E-09,1.81748E-08,2.53E-08,134.8546194
0.0093242,1.94611E+16,2.00E-09,1.81799E-08,2.53E-08,134.9390347
0.0093273,1.94489E+16,2.00E-09,1.8185E-08,2.54E-08,135.0234709
0.0093303,1.94367E+16,2.00E-09,1.81902E-08,2.54E-08,135.1079278
0.0093333,1.94246E+16,2.00E-09,1.81953E-08,2.54E-08,135.1924055
0.0093364,1.94125E+16,2.00E-09,1.82004E-08,2.54E-08,135.276904
0.0093394,1.94003E+16,2.00E-09,1.82055E-08,2.54E-08,135.3614233
0.0093424,1.93882E+16,2.00E-09,1.82106E-08,2.54E-08,135.4459633
0.0093455,1.93761E+16,2.00E-09,1.82157E-08,2.54E-08,135.5305241
0.0093485,1.9364E+16,2.00E-09,1.82208E-08,2.54E-08,135.6151057
0.0093515,1.9352E+16,2.00E-09,1.8226E-08,2.54E-08,135.699708
0.0093545,1.93399E+16,2.00E-09,1.82311E-08,2.54E-08,135.784331
0.0093576,1.93279E+16,2.00E-09,1.82362E-08,2.55E-08,135.8689747
0.0093606,1.93158E+16,2.00E-09,1.82413E-08,2.55E-08,135.9536392
0.0093636,1.93038E+16,2.00E-09,1.82464E-08,2.55E-08,136.0383244
0.0093667,1.92918E+16,2.00E-09,1.82515E-08,2.55E-08,136.1230303
0.0093697,1.92798E+16,2.00E-09,1.82566E-08,2.55E-08,136.2077568
0.0093727,1.92678E+16,2.00E-09,1.82617E-08,2.55E-08,136.2925041
0.0093758,1.92558E+16,2.00E-09,1.82669E-08,2.55E-08,136.377272
0.0093788,1.92439E+16,2.00E-09,1.8272E-08,2.55E-08,136.4620605
0.0093818,1.92319E+16,2.00E-09,1.82771E-08,2.55E-08,136.5468698
0.0093848,1.922E+16,2.00E-09,1.82822E-08,2.55E-08,136.6316996
0.0093879,1.9208E+16,2.00E-09,1.82873E-08,2.56E-08,136.7165501
0.0093909,1.91961E+16,2.00E-09,1.82924E-08,2.56E-08,136.8014213
0.0093939,1.91842E+16,2.00E-09,1.82975E-08,2.56E-08,136.886313
0.009397,1.91723E+16,2.00E-09,1.83026E-08,2.56E-08,136.9712254
0.0094,1.91604E+16,2.00E-09,1.83077E-08,2.56E-08,137.0561584
0.009403,1.91486E+16,2.00E-09,1.83128E-08,2.56E-08,137.1411119
0.0094061,1.91367E+16,2.00E-09,1.83179E-08,2.56E-08,137.226086
0.0094091,1.91249E+16,2.00E-09,1.8323E-08,2.56E-08,137.3110808
0.0094121,1.9113E+16,2.00E-09,1.83281E-08,2.56E-08,137.396096
0.0094152,1.91012E+16,2.00E-09,1.83332E-08,2.56E-08,137.4811319
0.0094182,1.90894E+16,2.00E-09,1.83384E-08,2.57E-08,137.5661882
0.0094212,1.90776E+16,2.00E-09,1.83435E-08,2.57E-08,137.6512652
0.0094242,1.90658E+16,2.00E-09,1.83486E-08,2.57E-08,137.7363626
0.0094273,1.9054E+16,2.00E-09,1.83537E-08,2.57E-08,137.8214806
0.0094303,1.90423E+16,2.00E-09,1.83588E-08,2.57E-08,137.9066191
0.0094333,1.90305E+16,2.00E-09,1.83639E-08,2.57E-08,137.991778
0.0094364,1.90188E+16,2.00E-09,1.8369E-08,2.57E-08,138.0769575
0.0094394,1.90071E+16,2.00E-09,1.83741E-08,2.57E-08,138.1621575
0.0094424,1.89953E+16,2.00E-09,1.83792E-08,2.57E-08,138.2473779
0.0094455,1.89836E+16,2.00E-09,1.83843E-08,2.57E-08,138.3326188
0.0094485,1.89719E+16,2.00E-09,1.83894E-08,2.57E-08,138.4178802
0.0094515,1.89603E+16,2.00E-09,1.83945E-08,2.58E-08,138.503162
0.0094545,1.89486E+16,2.00E-09,1.83995E-08,2.58E-08,138.5884643
0.0094576,1.89369E+16,2.00E-09,1.84046E-08,2.58E-08,138.673787
0.0094606,1.89253E+16,2.00E-09,1.84097E-08,2.58E-08,138.7591301
0.0094636,1.89137E+16,2.00E-09,1.84148E-08,2.58E-08,138.8444936
0.0094667,1.8902E+16,2.00E-09,1.84199E-08,2.58E-08,138.9298776
0.0094697,1.88904E+16,2.00E-09,1.8425E-08,2.58E-08,139.0152819
0.0094727,1.88788E+16,2.00E-09,1.84301E-08,2.58E-08,139.1007066
0.0094758,1.88672E+16,2.00E-09,1.84352E-08,2.58E-08,139.1861517
0.0094788,1.88556E+16,2.00E-09,1.84403E-08,2.58E-08,139.2716172
0.0094818,1.88441E+16,2.00E-09,1.84454E-08,2.59E-08,139.3571031
0.0094848,1.88325E+16,2.00E-09,1.84505E-08,2.59E-08,139.4426093
0.0094879,1.8821E+16,2.00E-09,1.84556E-08,2.59E-08,139.5281358
0.0094909,1.88095E+16,2.00E-09,1.84607E-08,2.59E-08,139.6136827
0.0094939,1.87979E+16,2.00E-09,1.84658E-08,2.59E-08,139.6992499
0.009497,1.87864E+16,2.00E-09,1.84709E-08,2.59E-08,139.7848374
0.0095,1.87749E+16,2.00E-09,1.84759E-08,2.59E-08,139.8704452
0.009503,1.87634E+16,2.00E-09,1.8481E-08,2.59E-08,139.9560733
0.0095061,1.8752E+16,2.00E-09,1.84861E-08,2.59E-08,140.0417218
0.0095091,1.87405E+16,2.00E-09,1.84912E-08,2.59E-08,140.1273905
0.0095121,1.8729E+16,2.00E-09,1.84963E-08,2.60E-08,140.2130794
0.0095152,1.87176E+16,2.00E-09,1.85014E-08,2.60E-08,140.2987887
0.0095182,1.87062E+16,2.00E-09,1.85065E-08,2.60E-08,140.3845182
0.0095212,1.86948E+16,2.00E-09,1.85116E-08,2.60E-08,140.4702679
0.0095242,1.86833E+16,2.00E-09,1.85166E-08,2.60E-08,140.5560379
0.0095273,1.86719E+16,2.00E-09,1.85217E-08,2.60E-08,140.6418281
0.0095303,1.86606E+16,2.00E-09,1.85268E-08,2.60E-08,140.7276386
0.0095333,1.86492E+16,2.00E-09,1.85319E-08,2.60E-08,140.8134692
0.0095364,1.86378E+16,2.00E-09,1.8537E-08,2.60E-08,140.8993201
0.0095394,1.86265E+16,2.00E-09,1.85421E-08,2.60E-08,140.9851911
0.0095424,1.86151E+16,2.00E-09,1.85471E-08,2.61E-08,141.0710824
0.0095455,1.86038E+16,2.00E-09,1.85522E-08,2.61E-08,141.1569938
0.0095485,1.85925E+16,2.00E-09,1.85573E-08,2.61E-08,141.2429254
0.0095515,1.85812E+16,2.00E-09,1.85624E-08,2.61E-08,141.3288771
0.0095545,1.85699E+16,2.00E-09,1.85675E-08,2.61E-08,141.414849
0.0095576,1.85586E+16,2.00E-09,1.85726E-08,2.61E-08,141.5008411
0.0095606,1.85473E+16,2.00E-09,1.85776E-08,2.61E-08,141.5868532
0.0095636,1.85361E+16,2.00E-09,1.85827E-08,2.61E-08,141.6728855
0.0095667,1.85248E+16,2.00E-09,1.85878E-08,2.61E-08,141.7589379
0.0095697,1.85136E+16,2.00E-09,1.85929E-08,2.61E-08,141.8450104
0.0095727,1.85023E+16,2.00E-09,1.85979E-08,2.61E-08,141.9311031
0.0095758,1.84911E+16,2.00E-09,1.8603E-08,2.62E-08,142.0172158
0.0095788,1.84799E+16,2.00E-09,1.86081E-08,2.62E-08,142.1033485
0.0095818,1.84687E+16,2.00E-09,1.86132E-08,2.62E-08,142.1895014
0.0095848,1.84575E+16,2.00E-09,1.86182E-08,2.62E-08,142.2756743
0.0095879,1.84463E+16,2.00E-09,1.86233E-08,2.62E-08,142.3618673
0.0095909,1.84352E+16,2.00E-09,1.86284E-08,2.62E-08,142.4480803
0.0095939,1.8424E+16,2.00E-09,1.86335E-08,2.62E-08,142.5343134
0.009597,1.84129E+16,2.00E-09,1.86385E-08,2.62E-08,142.6205665
0.0096,1.84018E+16,2.00E-09,1.86436E-08,2.62E-08,142.7068396
0.009603,1.83906E+16,2.00E-09,1.86487E-08,2.62E-08,142.7931327
0.0096061,1.83795E+16,2.00E-09,1.86538E-08,2.63E-08,142.8794458
0.0096091,1.83684E+16,2.00E-09,1.86588E-08,2.63E-08,142.9657789
0.0096121,1.83573E+16,2.00E-09,1.86639E-08,2.63E-08,143.052132
0.0096152,1.83463E+16,2.00E-09,1.8669E-08,2.63E-08,143.1385051
0.0096182,1.83352E+16,2.00E-09,1.8674E-08,2.63E-08,143.2248981
0.0096212,1.83241E+16,2.00E-09,1.86791E-08,2.63E-08,143.3113111
0.0096242,1.83131E+16,2.00E-09,1.86842E-08,2.63E-08,143.397744
0.0096273,1.83021E+16,2.00E-09,1.86892E-08,2.63E-08,143.4841969
0.0096303,1.8291E+16,2.00E-09,1.86943E-08,2.63E-08,143.5706697
0.0096333,1.828E+16,2.00E-09,1.86994E-08,2.63E-08,143.6571625
0.0096364,1.8269E+16,2.00E-09,1.87044E-08,2.64E-08,143.7436751
0.0096394,1.8258E+16,2.00E-09,1.87095E-08,2.64E-08,143.8302077
0.0096424,1.82471E+16,2.00E-09,1.87146E-08,2.64E-08,143.9167601
0.0096455,1.82361E+16,2.00E-09,1.87196E-08,2.64E-08,144.0033325
0.0096485,1.82251E+16,2.00E-09,1.87247E-08,2.64E-08,144.0899247
0.0096515,1.82142E+16,2.00E-09,1.87298E-08,2.64E-08,144.1765368
0.0096545,1.82032E+16,2.00E-09,1.87348E-08,2.64E-08,144.2631687
0.0096576,1.81923E+16,2.00E-09,1.87399E-08,2.64E-08,144.3498205
0.0096606,1.81814E+16,2.00E-09,1.8745E-08,2.64E-08,144.4364921
0.0096636,1.81705E+16,2.00E-09,1.875E-08,2.64E-08,144.5231836
0.0096667,1.81596E+16,2.00E-09,1.87551E-08,2.65E-08,144.6098949
0.0096697,1.81487E+16,2.00E-09,1.87601E-08,2.65E-08,144.6966261
0.0096727,1.81378E+16,2.00E-09,1.87652E-08,2.65E-08,144.783377
0.0096758,1.8127E+16,2.00E-09,1.87703E-08,2.65E-08,144.8701477
0.0096788,1.81161E+16,2.00E-09,1.87753E-08,2.65E-08,144.9569382
0.0096818,1.81053E+16,2.00E-09,1.87804E-08,2.65E-08,145.0437485
0.0096848,1.80944E+16,2.00E-09,1.87854E-08,2.65E-08,145.1305786
0.0096879,1.80836E+16,2.00E-09,1.87905E-08,2.65E-08,145.2174284
0.0096909,1.80728E+16,2.00E-09,1.87956E-08,2.65E-08,145.304298
0.0096939,1.8062E+16,2.00E-09,1.88006E-08,2.65E-08,145.3911874
0.009697,1.80512E+16,2.00E-09,1.88057E-08,2.66E-08,145.4780965
0.0097,1.80404E+16,2.00E-09,1.88107E-08,2.66E-08,145.5650253
0.009703,1.80297E+16,2.00E-09,1.88158E-08,2.66E-08,145.6519738
0.0097061,1.80189E+16,2.00E-09,1.88208E-08,2.66E-08,145.7389421
0.0097091,1.80082E+16,2.00E-09,1.88259E-08,2.66E-08,145.82593
0.0097121,1.79974E+16,2.00E-09,1.88309E-08,2.66E-08,145.9129376
0.0097152,1.79867E+16,2.00E-09,1.8836E-08,2.66E-08,145.999965
0.0097182,1.7976E+16,2.00E-09,1.88411E-08,2.66E-08,146.087012
0.0097212,1.79653E+16,2.00E-09,1.88461E-08,2.66E-08,146.1740787
0.0097242,1.79546E+16,2.00E-09,1.88512E-08,2.66E-08,146.261165
0.0097273,1.79439E+16,2.00E-09,1.88562E-08,2.66E-08,146.348271
0.0097303,1.79332E+16,2.00E-09,1.88613E-08,2.67E-08,146.4353966
0.0097333,1.79225E+16,2.00E-09,1.88663E-08,2.67E-08,146.5225419
0.0097364,1.79119E+16,2.00E-09,1.88714E-08,2.67E-08,146.6097067
0.0097394,1.79012E+16,2.00E-09,1.88764E-08,2.67E-08,146.6968912
0.0097424,1.78906E+16,2.00E-09,1.88815E-08,2.67E-08,146.7840953
0.0097455,1.788E+16,2.00E-09,1.88865E-08,2.67E-08,146.871319
0.0097485,1.78694E+16,2.00E-09,1.88916E-08,2.67E-08,146.9585623
0.0097515,1.78588E+16,2.00E-09,1.88966E-08,2.67E-08,147.0458252
0.0097545,1.78482E+16,2.00E-09,1.89016E-08,2.67E-08,147.1331077
0.0097576,1.78376E+16,2.00E-09,1.89067E-08,2.67E-08,147.2204097
0.0097606,1.7827E+16,2.00E-09,1.89117E-08,2.68E-08,147.3077312
0.0097636,1.78164E+16,2.00E-09,1.89168E-08,2.68E-08,147.3950724
0.0097667,1.78059E+16,2.00E-09,1.89218E-08,2.68E-08,147.482433
0.0097697,1.77954E+16,2.00E-09,1.89269E-08,2.68E-08,147.5698132
0.0097727,1.77848E+16,2.00E-09,1.89319E-08,2.68E-08,147.6572129
0.0097758,1.77743E+16,2.00E-09,1.8937E-08,2.68E-08,147.7446321
0.0097788,1.77638E+16,2.00E-09,1.8942E-08,2.68E-08,147.8320708
0.0097818,1.77533E+16,2.00E-09,1.8947E-08,2.68E-08,147.919529
0.0097848,1.77428E+16,2.00E-09,1.89521E-08,2.68E-08,148.0070067
0.0097879,1.77323E+16,2.00E-09,1.89571E-08,2.68E-08,148.0945038
0.0097909,1.77218E+16,2.00E-09,1.89622E-08,2.69E-08,148.1820205
0.0097939,1.77114E+16,2.00E-09,1.89672E-08,2.69E-08,148.2695566
0.009797,1.77009E+16,2.00E-09,1.89722E-08,2.69E-08,148.3571121
0.0098,1.76905E+16,2.00E-09,1.89773E-08,2.69E-08,148.4446871
0.009803,1.768E+16,2.00E-09,1.89823E-08,2.69E-08,148.5322815
0.0098061,1.76696E+16,2.00E-09,1.89874E-08,2.69E-08,148.6198953
0.0098091,1.76592E+16,2.00E-09,1.89924E-08,2.69E-08,148.7075286
0.0098121,1.76488E+16,2.00E-09,1.89974E-08,2.69E-08,148.7951812
0.0098152,1.76384E+16,2.00E-09,1.90025E-08,2.69E-08,148.8828533
0.0098182,1.7628E+16,2.00E-09,1.90075E-08,2.69E-08,148.9705447
0.0098212,1.76177E+16,2.00E-09,1.90125E-08,2.70E-08,149.0582555
0.0098242,1.76073E+16,2.00E-09,1.90176E-08,2.70E-08,149.1459857
0.0098273,1.75969E+16,2.00E-09,1.90226E-08,2.70E-08,149.2337353
0.0098303,1.75866E+16,2.00E-09,1.90276E-08,2.70E-08,149.3215042
0.0098333,1.75763E+16,2.00E-09,1.90327E-08,2.70E-08,149.4092925
0.0098364,1.75659E+16,2.00E-09,1.90377E-08,2.70E-08,149.4971
0.0098394,1.75556E+16,2.00E-09,1.90427E-08,2.70E-08,149.584927
0.0098424,1.75453E+16,2.00E-09,1.90478E-08,2.70E-08,149.6727732
0.0098455,1.7535E+16,2.00E-09,1.90528E-08,2.70E-08,149.7606387
0.0098485,1.75247E+16,2.00E-09,1.90578E-08,2.70E-08,149.8485236
0.0098515,1.75145E+16,2.00E-09,1.90629E-08,2.71E-08,149.9364277
0.0098545,1.75042E+16,2.00E-09,1.90679E-08,2.71E-08,150.0243512
0.0098576,1.74939E+16,2.00E-09,1.90729E-08,2.71E-08,150.1122939
0.0098606,1.74837E+16,2.00E-09,1.9078E-08,2.71E-08,150.2002558
0.0098636,1.74735E+16,2.00E-09,1.9083E-08,2.71E-08,150.2882371
0.0098667,1.74632E+16,2.00E-09,1.9088E-08,2.71E-08,150.3762375
0.0098697,1.7453E+16,2.00E-09,1.9093E-08,2.71E-08,150.4642572
0.0098727,1.74428E+16,2.00E-09,1.90981E-08,2.71E-08,150.5522962
0.0098758,1.74326E+16,2.00E-09,1.91031E-08,2.71E-08,150.6403544
0.0098788,1.74224E+16,2.00E-09,1.91081E-08,2.71E-08,150.7284317
0.0098818,1.74123E+16,2.00E-09,1.91131E-08,2.71E-08,150.8165283
0.0098848,1.74021E+16,2.00E-09,1.91182E-08,2.72E-08,150.9046441
0.0098879,1.73919E+16,2.00E-09,1.91232E-08,2.72E-08,150.9927791
0.0098909,1.73818E+16,2.00E-09,1.91282E-08,2.72E-08,151.0809333
0.0098939,1.73716E+16,2.00E-09,1.91332E-08,2.72E-08,151.1691066
0.009897,1.73615E+16,2.00E-09,1.91383E-08,2.72E-08,151.2572991
0.0099,1.73514E+16,2.00E-09,1.91433E-08,2.72E-08,151.3455107
0.009903,1.73413E+16,2.00E-09,1.91483E-08,2.72E-08,151.4337415
0.0099061,1.73312E+16,2.00E-09,1.91533E-08,2.72E-08,151.5219914
0.0099091,1.73211E+16,2.00E-09,1.91583E-08,2.72E-08,151.6102605
0.0099121,1.7311E+16,2.00E-09,1.91634E-08,2.72E-08,151.6985486
0.0099152,1.73009E+16,2.00E-09,1.91684E-08,2.73E-08,151.7868559
0.0099182,1.72909E+16,2.00E-09,1.91734E-08,2.73E-08,151.8751823
0.0099212,1.72808E+16,2.00E-09,1.91784E-08,2.73E-08,151.9635278
0.0099242,1.72708E+16,2.00E-09,1.91834E-08,2.73E-08,152.0518923
0.0099273,1.72608E+16,2.00E-09,1.91884E-08,2.73E-08,152.140276
0.0099303,1.72507E+16,2.00E-09,1.91935E-08,2.73E-08,152.2286786
0.0099333,1.72407E+16,2.00E-09,1.91985E-08,2.73E-08,152.3171004
0.0099364,1.72307E+16,2.00E-09,1.92035E-08,2.73E-08,152.4055412
0.0099394,1.72207E+16,2.00E-09,1.92085E-08,2.73E-08,152.4940011
0.0099424,1.72107E+16,2.00E-09,1.92135E-08,2.73E-08,152.5824799
0.0099455,1.72008E+16,2.00E-09,1.92185E-08,2.74E-08,152.6709778
0.0099485,1.71908E+16,2.00E-09,1.92236E-08,2.74E-08,152.7594947
0.0099515,1.71808E+16,2.00E-09,1.92286E-08,2.74E-08,152.8480307
0.0099545,1.71709E+16,2.00E-09,1.92336E-08,2.74E-08,152.9365856
0.0099576,1.71609E+16,2.00E-09,1.92386E-08,2.74E-08,153.0251595
0.0099606,1.7151E+16,2.00E-09,1.92436E-08,2.74E-08,153.1137524
0.0099636,1.71411E+16,2.00E-09,1.92486E-08,2.74E-08,153.2023642
0.0099667,1.71312E+16,2.00E-09,1.92536E-08,2.74E-08,153.2909951
0.0099697,1.71213E+16,2.00E-09,1.92586E-08,2.74E-08,153.3796448
0.0099727,1.71114E+16,2.00E-09,1.92636E-08,2.74E-08,153.4683135
0.0099758,1.71015E+16,2.00E-09,1.92687E-08,2.75E-08,153.5570012
0.0099788,1.70916E+16,2.00E-09,1.92737E-08,2.75E-08,153.6457078
0.0099818,1.70818E+16,2.00E-09,1.92787E-08,2.75E-08,153.7344333
0.0099848,1.70719E+16,2.00E-09,1.92837E-08,2.75E-08,153.8231777
0.0099879,1.70621E+16,2.00E-09,1.92887E-08,2.75E-08,153.911941
0.0099909,1.70522E+16,2.00E-09,1.92937E-08,2.75E-08,154.0007232
0.0099939,1.70424E+16,2.00E-09,1.92987E-08,2.75E-08,154.0895243
0.009997,1.70326E+16,2.00E-09,1.93037E-08,2.75E-08,154.1783443
0.01,1.70228E+16,2.00E-09,1.93087E-08,2.75E-08,154.2671831
0.010003,1.7013E+16,2.00E-09,1.93137E-08,2.75E-08,154.3560408
0.010006,1.70032E+16,2.00E-09,1.93187E-08,2.76E-08,154.4449174
0.010009,1.69934E+16,2.00E-09,1.93237E-08,2.76E-08,154.5338127
0.010012,1.69836E+16,2.00E-09,1.93287E-08,2.76E-08,154.622727
0.010015,1.69739E+16,2.00E-09,1.93337E-08,2.76E-08,154.71166
0.010018,1.69641E+16,2.00E-09,1.93387E-08,2.76E-08,154.8006119
0.010021,1.69544E+16,2.00E-09,1.93437E-08,2.76E-08,154.8895825
0.010024,1.69446E+16,2.00E-09,1.93487E-08,2.76E-08,154.978572
0.010027,1.69349E+16,2.00E-09,1.93537E-08,2.76E-08,155.0675802
0.01003,1.69252E+16,2.00E-09,1.93587E-08,2.76E-08,155.1566073
0.010033,1.69155E+16,2.00E-09,1.93637E-08,2.76E-08,155.2456531
0.010036,1.69058E+16,2.00E-09,1.93687E-08,2.76E-08,155.3347176
0.010039,1.68961E+16,2.00E-09,1.93737E-08,2.77E-08,155.423801
0.010042,1.68864E+16,2.00E-09,1.93787E-08,2.77E-08,155.512903
0.010045,1.68768E+16,2.00E-09,1.93837E-08,2.77E-08,155.6020238
0.010048,1.68671E+16,2.00E-09,1.93887E-08,2.77E-08,155.6911634
0.010052,1.68574E+16,2.00E-09,1.93937E-08,2.77E-08,155.7803216
0.010055,1.68478E+16,2.00E-09,1.93987E-08,2.77E-08,155.8694986
0.010058,1.68382E+16,2.00E-09,1.94037E-08,2.77E-08,155.9586942
0.010061,1.68285E+16,2.00E-09,1.94087E-08,2.77E-08,156.0479086
0.010064,1.68189E+16,2.00E-09,1.94137E-08,2.77E-08,156.1371417
0.010067,1.68093E+16,2.00E-09,1.94187E-08,2.77E-08,156.2263934
0.01007,1.67997E+16,2.00E-09,1.94237E-08,2.78E-08,156.3156638
0.010073,1.67901E+16,2.00E-09,1.94287E-08,2.78E-08,156.4049528
0.010076,1.67805E+16,2.00E-09,1.94336E-08,2.78E-08,156.4942605
0.010079,1.6771E+16,2.00E-09,1.94386E-08,2.78E-08,156.5835869
0.010082,1.67614E+16,2.00E-09,1.94436E-08,2.78E-08,156.6729319
0.010085,1.67518E+16,2.00E-09,1.94486E-08,2.78E-08,156.7622955
0.010088,1.67423E+16,2.00E-09,1.94536E-08,2.78E-08,156.8516777
0.010091,1.67328E+16,2.00E-09,1.94586E-08,2.78E-08,156.9410785
0.010094,1.67232E+16,2.00E-09,1.94636E-08,2.78E-08,157.030498
0.010097,1.67137E+16,2.00E-09,1.94686E-08,2.78E-08,157.119936
0.0101,1.67042E+16,2.00E-09,1.94736E-08,2.79E-08,157.2093926
0.010103,1.66947E+16,2.00E-09,1.94785E-08,2.79E-08,157.2988678
0.010106,1.66852E+16,2.00E-09,1.94835E-08,2.79E-08,157.3883615
0.010109,1.66757E+16,2.00E-09,1.94885E-08,2.79E-08,157.4778738
0.010112,1.66662E+16,2.00E-09,1.94935E-08,2.79E-08,157.5674046
0.010115,1.66568E+16,2.00E-09,1.94985E-08,2.79E-08,157.656954
0.010118,1.66473E+16,2.00E-09,1.95035E-08,2.79E-08,157.746522
0.010121,1.66379E+16,2.00E-09,1.95085E-08,2.79E-08,157.8361084
0.010124,1.66284E+16,2.00E-09,1.95134E-08,2.79E-08,157.9257133
0.010127,1.6619E+16,2.00E-09,1.95184E-08,2.79E-08,158.0153368
0.01013,1.66096E+16,2.00E-09,1.95234E-08,2.80E-08,158.1049787
0.010133,1.66002E+16,2.00E-09,1.95284E-08,2.80E-08,158.1946392
0.010136,1.65908E+16,2.00E-09,1.95334E-08,2.80E-08,158.2843181
0.010139,1.65814E+16,2.00E-09,1.95383E-08,2.80E-08,158.3740155
0.010142,1.6572E+16,2.00E-09,1.95433E-08,2.80E-08,158.4637313
0.010145,1.65626E+16,2.00E-09,1.95483E-08,2.80E-08,158.5534657
0.010148,1.65532E+16,2.00E-09,1.95533E-08,2.80E-08,158.6432184
0.010152,1.65439E+16,2.00E-09,1.95583E-08,2.80E-08,158.7329896
0.010155,1.65345E+16,2.00E-09,1.95632E-08,2.80E-08,158.8227792
0.010158,1.65252E+16,2.00E-09,1.95682E-08,2.80E-08,158.9125872
0.010161,1.65158E+16,2.00E-09,1.95732E-08,2.81E-08,159.0024137
0.010164,1.65065E+16,2.00E-09,1.95782E-08,2.81E-08,159.0922585
0.010167,1.64972E+16,2.00E-09,1.95831E-08,2.81E-08,159.1821218
0.01017,1.64879E+16,2.00E-09,1.95881E-08,2.81E-08,159.2720034
0.010173,1.64786E+16,2.00E-09,1.95931E-08,2.81E-08,159.3619034
0.010176,1.64693E+16,2.00E-09,1.95981E-08,2.81E-08,159.4518217
0.010179,1.646E+16,2.00E-09,1.9603E-08,2.81E-08,159.5417585
0.010182,1.64507E+16,2.00E-09,1.9608E-08,2.81E-08,159.6317135
0.010185,1.64415E+16,2.00E-09,1.9613E-08,2.81E-08,159.7216869
0.010188,1.64322E+16,2.00E-09,1.9618E-08,2.81E-08,159.8116787
0.010191,1.64229E+16,2.00E-09,1.96229E-08,2.82E-08,159.9016888
0.010194,1.64137E+16,2.00E-09,1.96279E-08,2.82E-08,159.9917171
0.010197,1.64045E+16,2.00E-09,1.96329E-08,2.82E-08,160.0817638
0.0102,1.63952E+16,2.00E-09,1.96378E-08,2.82E-08,160.1718288
0.010203,1.6386E+16,2.00E-09,1.96428E-08,2.82E-08,160.2619121
0.010206,1.63768E+16,2.00E-09,1.96478E-08,2.82E-08,160.3520137
0.010209,1.63676E+16,2.00E-09,1.96527E-08,2.82E-08,160.4421335
0.010212,1.63584E+16,2.00E-09,1.96577E-08,2.82E-08,160.5322716
0.010215,1.63493E+16,2.00E-09,1.96627E-08,2.82E-08,160.622428
0.010218,1.63401E+16,2.00E-09,1.96676E-08,2.82E-08,160.7126026
0.010221,1.63309E+16,2.00E-09,1.96726E-08,2.82E-08,160.8027954
0.010224,1.63218E+16,2.00E-09,1.96776E-08,2.83E-08,160.8930065
0.010227,1.63126E+16,2.00E-09,1.96825E-08,2.83E-08,160.9832358
0.01023,1.63035E+16,2.00E-09,1.96875E-08,2.83E-08,161.0734833
0.010233,1.62943E+16,2.00E-09,1.96925E-08,2.83E-08,161.163749
0.010236,1.62852E+16,2.00E-09,1.96974E-08,2.83E-08,161.2540329
0.010239,1.62761E+16,2.00E-09,1.97024E-08,2.83E-08,161.344335
0.010242,1.6267E+16,2.00E-09,1.97074E-08,2.83E-08,161.4346553
0.010245,1.62579E+16,2.00E-09,1.97123E-08,2.83E-08,161.5249938
0.010248,1.62488E+16,2.00E-09,1.97173E-08,2.83E-08,161.6153504
0.010252,1.62397E+16,2.00E-09,1.97222E-08,2.83E-08,161.7057251
0.010255,1.62307E+16,2.00E-09,1.97272E-08,2.84E-08,161.796118
0.010258,1.62216E+16,2.00E-09,1.97322E-08,2.84E-08,161.8865291
0.010261,1.62125E+16,2.00E-09,1.97371E-08,2.84E-08,161.9769583
0.010264,1.62035E+16,2.00E-09,1.97421E-08,2.84E-08,162.0674056
0.010267,1.61944E+16,2.00E-09,1.9747E-08,2.84E-08,162.157871
0.01027,1.61854E+16,2.00E-09,1.9752E-08,2.84E-08,162.2483545
0.010273,1.61764E+16,2.00E-09,1.9757E-08,2.84E-08,162.3388561
0.010276,1.61674E+16,2.00E-09,1.97619E-08,2.84E-08,162.4293757
0.010279,1.61584E+16,2.00E-09,1.97669E-08,2.84E-08,162.5199135
0.010282,1.61494E+16,2.00E-09,1.97718E-08,2.84E-08,162.6104693
0.010285,1.61404E+16,2.00E-09,1.97768E-08,2.85E-08,162.7010432
0.010288,1.61314E+16,2.00E-09,1.97817E-08,2.85E-08,162.7916351
0.010291,1.61224E+16,2.00E-09,1.97867E-08,2.85E-08,162.8822451
0.010294,1.61135E+16,2.00E-09,1.97916E-08,2.85E-08,162.9728731
0.010297,1.61045E+16,2.00E-09,1.97966E-08,2.85E-08,163.0635192
0.0103,1.60956E+16,2.00E-09,1.98016E-08,2.85E-08,163.1541832
