t [s],P [atm],sigmaP [atm],T FFCM-2 [K],sigmaT [K],X_C2H2 [-],sigmaX_C2H2 [-],X_C2H4 [-],sigmaX_C2H4 [-],X_CH4 [-],sigmaX_CH4 [-],fv_rel_633nm,sigma_fv_rel_633 [-],fv_rel_1064nm [-],sigma_fv_rel_1064 [-]
0.0005684,4.77,0.033,1860,38.94,0.01633,0.001983,0.00078,0.000313,0.0104,0.000822,7.3e-09,5.42e-10,1e-09,6.85e-10
0.0005685,4.77,0.034,1860,38.94,0.01633,0.001983,0.00078,0.000313,0.0104,0.000822,7.3e-09,5.44e-10,1e-09,6.85e-10
0.0005686,4.77,0.034,1860,38.95,0.01633,0.001983,0.00078,0.000313,0.01041,0.000822,7.3e-09,5.47e-10,1e-09,6.85e-10
0.0005687,4.77,0.034,1860,38.95,0.01633,0.001983,0.00078,0.000313,0.01041,0.000822,7.3e-09,5.52e-10,1e-09,6.84e-10
0.0005688,4.77,0.034,1860,38.96,0.01632,0.001983,0.00078,0.000313,0.01042,0.000822,7.3e-09,5.57e-10,1e-09,6.85e-10
0.0005689,4.77,0.035,1860,38.96,0.01632,0.001982,0.00078,0.000313,0.01042,0.000822,7.3e-09,5.63e-10,1e-09,6.85e-10
0.000569,4.77,0.035,1860,38.96,0.01632,0.001982,0.00077,0.000313,0.01043,0.000822,7.3e-09,5.67e-10,9e-10,6.84e-10
0.0005691,4.77,0.035,1860,38.97,0.01631,0.001982,0.00077,0.000313,0.01044,0.000822,7.4e-09,5.69e-10,9e-10,6.84e-10
0.0005692,4.77,0.036,1860,38.97,0.01631,0.001981,0.00077,0.000313,0.01044,0.000822,7.4e-09,5.68e-10,9e-10,6.83e-10
0.0005693,4.77,0.036,1860,38.97,0.0163,0.001981,0.00077,0.000313,0.01044,0.000822,7.4e-09,5.65e-10,9e-10,6.83e-10
0.0005694,4.77,0.036,1860,38.98,0.0163,0.00198,0.00076,0.000313,0.01044,0.000822,7.4e-09,5.61e-10,9e-10,6.85e-10
0.0005695,4.77,0.036,1860,38.98,0.01629,0.00198,0.00076,0.000313,0.01045,0.000822,7.4e-09,5.59e-10,9e-10,6.88e-10
0.0005696,4.77,0.037,1860,38.99,0.01629,0.001979,0.00076,0.000313,0.01045,0.000822,7.5e-09,5.61e-10,8e-10,6.9e-10
0.0005697,4.77,0.037,1860,38.99,0.01628,0.001979,0.00076,0.000313,0.01045,0.000822,7.5e-09,5.64e-10,8e-10,6.92e-10
0.0005698,4.77,0.037,1860,38.99,0.01628,0.001979,0.00076,0.000313,0.01045,0.000822,7.5e-09,5.66e-10,8e-10,6.92e-10
0.0005699,4.77,0.038,1860,39,0.01628,0.001979,0.00075,0.000313,0.01045,0.000823,7.5e-09,5.66e-10,8e-10,6.92e-10
0.00057,4.77,0.038,1860,39,0.01628,0.001979,0.00075,0.000313,0.01045,0.000823,7.5e-09,5.64e-10,8e-10,6.92e-10
0.0005701,4.77,0.039,1860,39.01,0.01628,0.001979,0.00075,0.000313,0.01045,0.000822,7.6e-09,5.6e-10,8e-10,6.93e-10
0.0005702,4.77,0.039,1860,39.01,0.01628,0.001979,0.00075,0.000313,0.01045,0.000822,7.6e-09,5.57e-10,8e-10,6.94e-10
0.0005703,4.77,0.039,1860,39.01,0.01628,0.00198,0.00075,0.000313,0.01044,0.000822,7.6e-09,5.55e-10,8e-10,6.97e-10
0.0005704,4.77,0.039,1860,39.02,0.01629,0.00198,0.00075,0.000313,0.01044,0.000822,7.6e-09,5.54e-10,9e-10,7e-10
0.0005705,4.77,0.04,1860,39.02,0.01629,0.001981,0.00075,0.000313,0.01044,0.000822,7.6e-09,5.56e-10,9e-10,7.01e-10
0.0005706,4.77,0.04,1860,39.03,0.0163,0.001982,0.00075,0.000313,0.01043,0.000822,7.6e-09,5.58e-10,9e-10,7.01e-10
0.0005707,4.77,0.04,1860,39.03,0.0163,0.001982,0.00076,0.000313,0.01043,0.000821,7.6e-09,5.58e-10,9e-10,7.01e-10
0.0005708,4.77,0.04,1860,39.03,0.01631,0.001983,0.00076,0.000313,0.01042,0.000821,7.6e-09,5.56e-10,9e-10,7e-10
0.0005709,4.76,0.041,1860,39.04,0.01631,0.001984,0.00076,0.000313,0.01042,0.000821,7.6e-09,5.52e-10,9e-10,7.01e-10
0.000571,4.76,0.041,1860,39.04,0.01632,0.001985,0.00076,0.000313,0.01041,0.000821,7.6e-09,5.47e-10,1e-09,7e-10
0.0005711,4.76,0.041,1860,39.04,0.01632,0.001986,0.00076,0.000314,0.01041,0.000821,7.6e-09,5.42e-10,1e-09,7e-10
0.0005712,4.76,0.041,1860,39.05,0.01633,0.001986,0.00077,0.000314,0.0104,0.00082,7.6e-09,5.39e-10,1e-09,7.02e-10
0.0005713,4.76,0.042,1860,39.05,0.01633,0.001987,0.00077,0.000314,0.0104,0.00082,7.6e-09,5.36e-10,1e-09,7.03e-10
0.0005714,4.76,0.042,1860,39.06,0.01634,0.001987,0.00077,0.000314,0.0104,0.00082,7.6e-09,5.35e-10,1e-09,7.04e-10
0.0005715,4.76,0.042,1860,39.06,0.01634,0.001988,0.00077,0.000314,0.0104,0.00082,7.6e-09,5.35e-10,1e-09,7.02e-10
0.0005716,4.76,0.042,1860,39.06,0.01634,0.001988,0.00078,0.000314,0.0104,0.000821,7.6e-09,5.34e-10,1e-09,6.98e-10
0.0005717,4.76,0.042,1860,39.07,0.01634,0.001988,0.00078,0.000314,0.01041,0.000821,7.6e-09,5.33e-10,1e-09,6.92e-10
0.0005718,4.76,0.043,1860,39.07,0.01634,0.001989,0.00078,0.000314,0.01041,0.000822,7.6e-09,5.28e-10,1e-09,6.86e-10
0.0005719,4.76,0.043,1860,39.08,0.01635,0.001989,0.00078,0.000314,0.01042,0.000822,7.6e-09,5.23e-10,1e-09,6.79e-10
0.000572,4.76,0.043,1860,39.08,0.01635,0.001989,0.00079,0.000314,0.01042,0.000822,7.6e-09,5.19e-10,1e-09,6.75e-10
0.0005721,4.76,0.043,1860,39.08,0.01634,0.001989,0.00079,0.000314,0.01042,0.000822,7.6e-09,5.16e-10,1e-09,6.76e-10
0.0005722,4.76,0.043,1860,39.09,0.01634,0.001989,0.00079,0.000314,0.01043,0.000822,7.6e-09,5.15e-10,1e-09,6.77e-10
0.0005723,4.76,0.043,1860,39.09,0.01634,0.001989,0.00079,0.000315,0.01043,0.000822,7.6e-09,5.15e-10,1e-09,6.75e-10
0.0005724,4.76,0.043,1860,39.1,0.01634,0.001989,0.00079,0.000315,0.01043,0.000822,7.6e-09,5.15e-10,1e-09,6.75e-10
0.0005725,4.76,0.043,1860,39.1,0.01634,0.001989,0.00079,0.000315,0.01043,0.000823,7.6e-09,5.13e-10,9e-10,6.74e-10
0.0005726,4.76,0.043,1860,39.1,0.01634,0.001988,0.00079,0.000315,0.01043,0.000823,7.6e-09,5.1e-10,9e-10,6.73e-10
0.0005727,4.76,0.043,1860,39.11,0.01634,0.001988,0.00079,0.000315,0.01044,0.000823,7.6e-09,5.06e-10,9e-10,6.72e-10
0.0005728,4.76,0.043,1860,39.11,0.01634,0.001988,0.00079,0.000315,0.01044,0.000823,7.6e-09,5.01e-10,9e-10,6.73e-10
0.0005729,4.76,0.043,1860,39.12,0.01634,0.001988,0.00079,0.000315,0.01044,0.000824,7.6e-09,4.96e-10,9e-10,6.75e-10
0.000573,4.76,0.043,1860,39.12,0.01634,0.001988,0.00079,0.000315,0.01045,0.000824,7.6e-09,4.92e-10,8e-10,6.75e-10
0.0005731,4.76,0.044,1860,39.12,0.01634,0.001988,0.00079,0.000314,0.01046,0.000825,7.6e-09,4.88e-10,8e-10,6.71e-10
0.0005732,4.76,0.044,1860,39.13,0.01634,0.001989,0.00078,0.000314,0.01046,0.000825,7.6e-09,4.86e-10,8e-10,6.67e-10
0.0005733,4.76,0.044,1860,39.13,0.01634,0.001989,0.00078,0.000314,0.01047,0.000826,7.6e-09,4.85e-10,8e-10,6.61e-10
0.0005734,4.76,0.044,1860,39.13,0.01634,0.001989,0.00078,0.000314,0.01048,0.000826,7.6e-09,4.84e-10,8e-10,6.59e-10
0.0005735,4.76,0.044,1860,39.14,0.01634,0.001989,0.00078,0.000314,0.01048,0.000827,7.6e-09,4.84e-10,8e-10,6.6e-10
0.0005736,4.76,0.044,1860,39.14,0.01634,0.001989,0.00078,0.000314,0.01048,0.000827,7.6e-09,4.85e-10,8e-10,6.6e-10
0.0005737,4.76,0.044,1860,39.15,0.01634,0.00199,0.00078,0.000314,0.01048,0.000827,7.6e-09,4.86e-10,8e-10,6.6e-10
0.0005738,4.75,0.043,1860,39.15,0.01634,0.00199,0.00078,0.000314,0.01048,0.000827,7.6e-09,4.88e-10,8e-10,6.61e-10
0.0005739,4.75,0.043,1860,39.15,0.01635,0.00199,0.00078,0.000314,0.01048,0.000826,7.6e-09,4.91e-10,8e-10,6.59e-10
0.000574,4.75,0.043,1860,39.16,0.01635,0.00199,0.00078,0.000314,0.01048,0.000826,7.6e-09,4.95e-10,8e-10,6.51e-10
0.0005741,4.75,0.043,1860,39.16,0.01635,0.001991,0.00078,0.000314,0.01047,0.000826,7.6e-09,5e-10,8e-10,6.46e-10
0.0005742,4.75,0.043,1860,39.17,0.01635,0.001991,0.00077,0.000314,0.01047,0.000826,7.6e-09,5.04e-10,8e-10,6.45e-10
0.0005743,4.75,0.043,1860,39.17,0.01635,0.001991,0.00077,0.000314,0.01047,0.000826,7.6e-09,5.06e-10,9e-10,6.45e-10
0.0005744,4.75,0.043,1860,39.17,0.01635,0.001991,0.00077,0.000314,0.01047,0.000826,7.6e-09,5.09e-10,9e-10,6.44e-10
0.0005745,4.75,0.043,1860,39.18,0.01635,0.001991,0.00077,0.000314,0.01047,0.000826,7.7e-09,5.12e-10,9e-10,6.43e-10
0.0005746,4.75,0.043,1860,39.18,0.01635,0.001991,0.00077,0.000314,0.01047,0.000826,7.7e-09,5.16e-10,9e-10,6.42e-10
0.0005747,4.75,0.043,1860,39.19,0.01635,0.001991,0.00077,0.000314,0.01046,0.000826,7.7e-09,5.19e-10,9e-10,6.41e-10
0.0005748,4.75,0.043,1860,39.19,0.01635,0.001991,0.00077,0.000314,0.01046,0.000827,7.7e-09,5.21e-10,9e-10,6.41e-10
0.0005749,4.75,0.043,1860,39.19,0.01635,0.001991,0.00077,0.000314,0.01046,0.000826,7.7e-09,5.23e-10,9e-10,6.41e-10
0.000575,4.75,0.043,1860,39.2,0.01635,0.001991,0.00076,0.000314,0.01046,0.000826,7.7e-09,5.24e-10,1e-09,6.41e-10
0.0005751,4.75,0.043,1860,39.2,0.01634,0.001991,0.00076,0.000314,0.01045,0.000826,7.7e-09,5.24e-10,1e-09,6.4e-10
0.0005752,4.75,0.043,1860,39.21,0.01634,0.001991,0.00076,0.000314,0.01045,0.000826,7.7e-09,5.22e-10,1e-09,6.35e-10
0.0005753,4.75,0.043,1860,39.21,0.01635,0.001991,0.00076,0.000314,0.01045,0.000826,7.7e-09,5.2e-10,1e-09,6.31e-10
0.0005754,4.75,0.043,1860,39.21,0.01635,0.001991,0.00076,0.000314,0.01044,0.000826,7.7e-09,5.17e-10,1e-09,6.28e-10
0.0005755,4.75,0.043,1860,39.22,0.01635,0.001992,0.00076,0.000314,0.01044,0.000826,7.7e-09,5.1e-10,1e-09,6.26e-10
0.0005756,4.75,0.043,1860,39.22,0.01635,0.001992,0.00076,0.000314,0.01044,0.000826,7.7e-09,5.04e-10,1e-09,6.25e-10
0.0005757,4.75,0.043,1860,39.22,0.01635,0.001992,0.00076,0.000314,0.01044,0.000826,7.7e-09,4.97e-10,1e-09,6.23e-10
0.0005758,4.75,0.043,1860,39.23,0.01635,0.001993,0.00076,0.000314,0.01044,0.000826,7.7e-09,4.91e-10,1e-09,6.23e-10
0.0005759,4.75,0.043,1860,39.23,0.01635,0.001993,0.00076,0.000314,0.01044,0.000826,7.7e-09,4.86e-10,1e-09,6.23e-10
0.000576,4.75,0.043,1860,39.24,0.01636,0.001994,0.00076,0.000314,0.01044,0.000827,7.7e-09,4.8e-10,9e-10,6.23e-10
0.0005761,4.75,0.043,1860,39.24,0.01636,0.001994,0.00076,0.000314,0.01045,0.000827,7.7e-09,4.71e-10,9e-10,6.21e-10
0.0005762,4.75,0.043,1860,39.24,0.01636,0.001995,0.00076,0.000314,0.01045,0.000828,7.8e-09,4.6e-10,9e-10,6.18e-10
0.0005763,4.75,0.043,1860,39.25,0.01637,0.001995,0.00076,0.000314,0.01045,0.000828,7.8e-09,4.52e-10,9e-10,6.17e-10
0.0005764,4.75,0.043,1860,39.25,0.01637,0.001996,0.00076,0.000314,0.01045,0.000828,7.8e-09,4.44e-10,9e-10,6.16e-10
0.0005765,4.75,0.043,1860,39.26,0.01638,0.001997,0.00076,0.000314,0.01046,0.000829,7.8e-09,4.39e-10,9e-10,6.16e-10
0.0005766,4.74,0.043,1860,39.26,0.01638,0.001997,0.00076,0.000315,0.01046,0.000829,7.8e-09,4.36e-10,8e-10,6.16e-10
0.0005767,4.74,0.043,1860,39.26,0.01638,0.001998,0.00076,0.000315,0.01046,0.000829,7.8e-09,4.35e-10,8e-10,6.16e-10
0.0005768,4.74,0.043,1860,39.27,0.01639,0.001998,0.00076,0.000315,0.01046,0.000829,7.8e-09,4.36e-10,8e-10,6.16e-10
0.0005769,4.74,0.043,1860,39.27,0.01639,0.001998,0.00076,0.000315,0.01046,0.000829,7.8e-09,4.37e-10,8e-10,6.16e-10
0.000577,4.74,0.043,1860,39.28,0.01639,0.001998,0.00076,0.000315,0.01046,0.000829,7.8e-09,4.36e-10,8e-10,6.17e-10
0.0005771,4.74,0.043,1860,39.28,0.01639,0.001998,0.00076,0.000315,0.01046,0.000829,7.8e-09,4.35e-10,8e-10,6.17e-10
0.0005772,4.74,0.043,1860,39.28,0.01639,0.001998,0.00077,0.000315,0.01046,0.000829,7.8e-09,4.35e-10,8e-10,6.17e-10
0.0005773,4.74,0.043,1860,39.29,0.01639,0.001999,0.00077,0.000315,0.01046,0.000829,7.8e-09,4.36e-10,8e-10,6.17e-10
0.0005774,4.74,0.043,1860,39.29,0.01639,0.001999,0.00077,0.000315,0.01046,0.000829,7.8e-09,4.38e-10,8e-10,6.16e-10
0.0005775,4.74,0.042,1860,39.29,0.01639,0.001999,0.00077,0.000315,0.01045,0.000828,7.8e-09,4.44e-10,8e-10,6.13e-10
0.0005776,4.74,0.042,1860,39.3,0.01639,0.001999,0.00077,0.000315,0.01045,0.000828,7.8e-09,4.52e-10,8e-10,6.13e-10
0.0005777,4.74,0.042,1860,39.3,0.01639,0.001999,0.00076,0.000315,0.01044,0.000827,7.8e-09,4.6e-10,8e-10,6.15e-10
0.0005778,4.74,0.042,1860,39.31,0.01639,0.002,0.00076,0.000315,0.01044,0.000827,7.8e-09,4.66e-10,8e-10,6.17e-10
0.0005779,4.74,0.042,1860,39.31,0.01639,0.002,0.00076,0.000315,0.01043,0.000827,7.8e-09,4.67e-10,8e-10,6.18e-10
0.000578,4.74,0.042,1860,39.31,0.01639,0.001999,0.00076,0.000315,0.01043,0.000827,7.8e-09,4.65e-10,8e-10,6.18e-10
0.0005781,4.74,0.042,1860,39.32,0.01639,0.001999,0.00077,0.000315,0.01042,0.000827,7.8e-09,4.64e-10,8e-10,6.18e-10
0.0005782,4.74,0.042,1860,39.32,0.01639,0.001999,0.00077,0.000315,0.01042,0.000827,7.8e-09,4.65e-10,8e-10,6.21e-10
0.0005783,4.74,0.042,1860,39.33,0.01639,0.001999,0.00077,0.000315,0.01042,0.000826,7.8e-09,4.67e-10,8e-10,6.24e-10
0.0005784,4.74,0.042,1860,39.33,0.01638,0.001999,0.00077,0.000315,0.01042,0.000826,7.8e-09,4.71e-10,8e-10,6.25e-10
0.0005785,4.74,0.042,1860,39.33,0.01638,0.001999,0.00077,0.000315,0.01041,0.000826,7.8e-09,4.73e-10,8e-10,6.24e-10
0.0005786,4.74,0.042,1860,39.34,0.01638,0.001999,0.00077,0.000315,0.01041,0.000826,7.8e-09,4.76e-10,8e-10,6.25e-10
0.0005787,4.74,0.042,1860,39.34,0.01638,0.001999,0.00077,0.000315,0.01041,0.000826,7.8e-09,4.79e-10,8e-10,6.23e-10
0.0005788,4.74,0.041,1860,39.35,0.01638,0.001999,0.00077,0.000314,0.01041,0.000826,7.8e-09,4.83e-10,8e-10,6.17e-10
0.0005789,4.74,0.041,1860,39.35,0.01638,0.001999,0.00077,0.000314,0.01041,0.000826,7.8e-09,4.84e-10,8e-10,6.13e-10
0.000579,4.74,0.041,1860,39.35,0.01637,0.001999,0.00077,0.000315,0.01042,0.000826,7.8e-09,4.85e-10,8e-10,6.11e-10
0.0005791,4.74,0.041,1860,39.36,0.01637,0.001999,0.00077,0.000315,0.01042,0.000827,7.8e-09,4.83e-10,8e-10,6.08e-10
0.0005792,4.74,0.041,1860,39.36,0.01637,0.001999,0.00077,0.000315,0.01042,0.000827,7.8e-09,4.82e-10,8e-10,6.09e-10
0.0005793,4.74,0.041,1860,39.37,0.01637,0.001999,0.00077,0.000315,0.01043,0.000827,7.8e-09,4.81e-10,8e-10,6.09e-10
0.0005794,4.74,0.041,1860,39.37,0.01637,0.001998,0.00078,0.000315,0.01043,0.000827,7.8e-09,4.81e-10,8e-10,6.09e-10
0.0005795,4.74,0.04,1860,39.37,0.01636,0.001998,0.00078,0.000315,0.01043,0.000828,7.9e-09,4.82e-10,8e-10,6.09e-10
0.0005796,4.74,0.04,1860,39.38,0.01636,0.001998,0.00078,0.000315,0.01044,0.000828,7.9e-09,4.83e-10,8e-10,6.05e-10
0.0005797,4.74,0.04,1860,39.38,0.01636,0.001997,0.00078,0.000315,0.01045,0.000829,7.9e-09,4.83e-10,8e-10,5.99e-10
0.0005798,4.74,0.04,1860,39.38,0.01636,0.001997,0.00078,0.000315,0.01045,0.000829,7.9e-09,4.82e-10,8e-10,5.92e-10
0.0005799,4.74,0.04,1860,39.39,0.01635,0.001997,0.00078,0.000315,0.01046,0.000829,7.9e-09,4.82e-10,8e-10,5.9e-10
0.00058,4.74,0.04,1860,39.39,0.01635,0.001997,0.00077,0.000315,0.01046,0.00083,7.9e-09,4.81e-10,8e-10,5.91e-10
0.0005801,4.74,0.039,1860,39.4,0.01635,0.001997,0.00077,0.000315,0.01047,0.00083,7.9e-09,4.82e-10,8e-10,5.89e-10
0.0005802,4.74,0.039,1860,39.4,0.01635,0.001997,0.00077,0.000315,0.01047,0.00083,7.9e-09,4.84e-10,8e-10,5.87e-10
0.0005803,4.74,0.039,1860,39.4,0.01636,0.001997,0.00077,0.000315,0.01048,0.00083,7.9e-09,4.87e-10,8e-10,5.86e-10
0.0005804,4.74,0.039,1860,39.41,0.01636,0.001998,0.00077,0.000315,0.01048,0.00083,7.9e-09,4.91e-10,8e-10,5.9e-10
0.0005805,4.74,0.038,1860,39.41,0.01636,0.001998,0.00077,0.000315,0.01048,0.00083,7.9e-09,4.95e-10,8e-10,5.93e-10
0.0005806,4.74,0.038,1860,39.42,0.01637,0.001999,0.00077,0.000315,0.01048,0.00083,7.9e-09,4.98e-10,8e-10,5.93e-10
0.0005807,4.73,0.038,1860,39.42,0.01638,0.001999,0.00077,0.000315,0.01048,0.000829,7.9e-09,5.02e-10,8e-10,5.93e-10
0.0005808,4.73,0.037,1860,39.42,0.01638,0.002,0.00077,0.000315,0.01048,0.000829,8e-09,5.06e-10,8e-10,5.92e-10
0.0005809,4.73,0.037,1860,39.43,0.01639,0.002001,0.00077,0.000315,0.01048,0.000829,8e-09,5.11e-10,8e-10,5.88e-10
0.000581,4.73,0.037,1860,39.43,0.01639,0.002002,0.00076,0.000314,0.01047,0.000828,8e-09,5.12e-10,8e-10,5.83e-10
0.0005811,4.73,0.037,1860,39.44,0.0164,0.002003,0.00076,0.000315,0.01047,0.000828,8e-09,5.13e-10,8e-10,5.85e-10
0.0005812,4.73,0.036,1860,39.44,0.01641,0.002003,0.00076,0.000315,0.01046,0.000828,8e-09,5.14e-10,8e-10,5.91e-10
0.0005813,4.73,0.036,1860,39.44,0.01641,0.002004,0.00076,0.000315,0.01046,0.000827,8e-09,5.14e-10,8e-10,5.98e-10
0.0005814,4.73,0.036,1860,39.45,0.01642,0.002005,0.00076,0.000315,0.01045,0.000827,8e-09,5.16e-10,8e-10,6.04e-10
0.0005815,4.73,0.035,1860,39.45,0.01643,0.002006,0.00076,0.000315,0.01045,0.000826,8e-09,5.18e-10,8e-10,6.06e-10
0.0005816,4.73,0.035,1860,39.46,0.01643,0.002006,0.00076,0.000315,0.01044,0.000826,8e-09,5.18e-10,8e-10,6.06e-10
0.0005817,4.73,0.035,1860,39.46,0.01644,0.002007,0.00076,0.000314,0.01044,0.000825,8e-09,5.18e-10,8e-10,6.05e-10
0.0005818,4.73,0.034,1860,39.46,0.01644,0.002007,0.00076,0.000314,0.01043,0.000824,8e-09,5.16e-10,8e-10,6.04e-10
0.0005819,4.73,0.034,1860,39.47,0.01644,0.002007,0.00076,0.000314,0.01043,0.000823,8e-09,5.16e-10,8e-10,6.03e-10
0.000582,4.73,0.034,1860,39.47,0.01644,0.002007,0.00076,0.000314,0.01042,0.000822,8.1e-09,5.16e-10,8e-10,6.04e-10
0.0005821,4.73,0.034,1860,39.47,0.01644,0.002007,0.00076,0.000315,0.01042,0.000821,8.1e-09,5.16e-10,8e-10,6.05e-10
0.0005822,4.73,0.033,1860,39.48,0.01644,0.002007,0.00077,0.000315,0.01041,0.000821,8.1e-09,5.17e-10,8e-10,6.04e-10
0.0005823,4.73,0.033,1860,39.48,0.01643,0.002007,0.00077,0.000315,0.01041,0.000821,8.1e-09,5.17e-10,8e-10,6.01e-10
0.0005824,4.73,0.033,1860,39.49,0.01643,0.002006,0.00077,0.000315,0.0104,0.00082,8.1e-09,5.15e-10,8e-10,5.97e-10
0.0005825,4.73,0.033,1860,39.49,0.01642,0.002005,0.00077,0.000315,0.01039,0.00082,8.1e-09,5.12e-10,8e-10,5.93e-10
0.0005826,4.73,0.033,1860,39.49,0.01642,0.002004,0.00077,0.000315,0.01039,0.000819,8.1e-09,5.1e-10,8e-10,5.98e-10
0.0005827,4.73,0.033,1860,39.5,0.01641,0.002003,0.00077,0.000314,0.01039,0.000819,8.1e-09,5.07e-10,8e-10,6.03e-10
0.0005828,4.73,0.033,1860,39.5,0.0164,0.002003,0.00077,0.000314,0.01038,0.000819,8.1e-09,5.05e-10,8e-10,6.04e-10
0.0005829,4.73,0.033,1860,39.51,0.0164,0.002002,0.00077,0.000314,0.01038,0.000819,8.1e-09,5.02e-10,8e-10,6.03e-10
0.000583,4.73,0.033,1860,39.51,0.01639,0.002001,0.00077,0.000314,0.01038,0.000819,8.1e-09,4.98e-10,8e-10,6.03e-10
0.0005831,4.73,0.033,1860,39.51,0.01639,0.002001,0.00077,0.000314,0.01038,0.000819,8.1e-09,4.95e-10,8e-10,6.01e-10
0.0005832,4.73,0.033,1860,39.52,0.01638,0.002001,0.00077,0.000314,0.01038,0.000819,8.1e-09,4.91e-10,8e-10,6e-10
0.0005833,4.73,0.033,1860,39.52,0.01638,0.002,0.00077,0.000313,0.01038,0.000819,8.1e-09,4.87e-10,8e-10,6e-10
0.0005834,4.73,0.033,1860,39.53,0.01638,0.002,0.00077,0.000313,0.01038,0.000819,8.1e-09,4.84e-10,8e-10,6.05e-10
0.0005835,4.73,0.033,1860,39.53,0.01638,0.002,0.00077,0.000313,0.01038,0.000819,8.1e-09,4.81e-10,8e-10,6.11e-10
0.0005836,4.74,0.033,1860,39.53,0.01638,0.002001,0.00077,0.000313,0.01038,0.000819,8.1e-09,4.8e-10,8e-10,6.13e-10
0.0005837,4.74,0.033,1860,39.54,0.01638,0.002001,0.00077,0.000313,0.01038,0.00082,8.1e-09,4.8e-10,8e-10,6.12e-10
0.0005838,4.74,0.033,1860,39.54,0.01639,0.002002,0.00077,0.000313,0.01038,0.00082,8.1e-09,4.83e-10,9e-10,6.13e-10
0.0005839,4.74,0.033,1860,39.54,0.01639,0.002003,0.00077,0.000313,0.01038,0.00082,8.1e-09,4.86e-10,9e-10,6.13e-10
0.000584,4.74,0.033,1860,39.55,0.0164,0.002003,0.00077,0.000313,0.01038,0.000819,8.1e-09,4.88e-10,9e-10,6.14e-10
0.0005841,4.74,0.033,1860,39.55,0.01641,0.002005,0.00077,0.000313,0.01037,0.000819,8.1e-09,4.89e-10,9e-10,6.13e-10
0.0005842,4.74,0.033,1860,39.56,0.01642,0.002006,0.00077,0.000313,0.01037,0.000819,8.1e-09,4.86e-10,9e-10,6.13e-10
0.0005843,4.74,0.034,1860,39.56,0.01643,0.002007,0.00076,0.000313,0.01037,0.000819,8.1e-09,4.81e-10,9e-10,6.14e-10
0.0005844,4.74,0.034,1860,39.56,0.01644,0.002009,0.00076,0.000312,0.01037,0.000819,8.1e-09,4.77e-10,9e-10,6.13e-10
0.0005845,4.74,0.034,1860,39.57,0.01645,0.00201,0.00076,0.000312,0.01037,0.000819,8.1e-09,4.76e-10,9e-10,6.13e-10
0.0005846,4.74,0.034,1860,39.57,0.01646,0.002011,0.00076,0.000312,0.01037,0.000819,8.1e-09,4.76e-10,9e-10,6.15e-10
0.0005847,4.74,0.034,1860,39.58,0.01647,0.002012,0.00076,0.000312,0.01037,0.000819,8.2e-09,4.8e-10,9e-10,6.19e-10
0.0005848,4.74,0.034,1860,39.58,0.01648,0.002013,0.00076,0.000313,0.01037,0.000819,8.2e-09,4.82e-10,9e-10,6.27e-10
0.0005849,4.74,0.034,1860,39.58,0.01648,0.002014,0.00076,0.000313,0.01037,0.000819,8.2e-09,4.83e-10,9e-10,6.35e-10
0.000585,4.73,0.034,1860,39.59,0.01648,0.002015,0.00076,0.000313,0.01037,0.000818,8.2e-09,4.82e-10,9e-10,6.37e-10
0.0005851,4.73,0.034,1860,39.59,0.01649,0.002015,0.00076,0.000313,0.01037,0.000818,8.2e-09,4.8e-10,9e-10,6.37e-10
0.0005852,4.73,0.034,1860,39.6,0.01649,0.002015,0.00076,0.000313,0.01037,0.000818,8.2e-09,4.78e-10,9e-10,6.38e-10
0.0005853,4.73,0.034,1860,39.6,0.01649,0.002015,0.00076,0.000313,0.01037,0.000818,8.2e-09,4.77e-10,9e-10,6.39e-10
0.0005854,4.73,0.034,1860,39.6,0.01648,0.002015,0.00076,0.000313,0.01037,0.000819,8.2e-09,4.76e-10,9e-10,6.38e-10
0.0005855,4.73,0.034,1860,39.61,0.01648,0.002014,0.00076,0.000313,0.01037,0.000819,8.2e-09,4.76e-10,9e-10,6.38e-10
0.0005856,4.73,0.034,1860,39.61,0.01648,0.002014,0.00076,0.000313,0.01037,0.000819,8.2e-09,4.78e-10,9e-10,6.39e-10
0.0005857,4.73,0.034,1860,39.62,0.01647,0.002013,0.00076,0.000313,0.01037,0.000819,8.2e-09,4.79e-10,9e-10,6.39e-10
0.0005858,4.73,0.034,1860,39.62,0.01647,0.002013,0.00076,0.000313,0.01037,0.000819,8.2e-09,4.78e-10,9e-10,6.37e-10
0.0005859,4.73,0.034,1860,39.62,0.01646,0.002012,0.00077,0.000313,0.01037,0.000819,8.2e-09,4.75e-10,8e-10,6.34e-10
0.000586,4.73,0.034,1860,39.63,0.01645,0.002012,0.00077,0.000313,0.01038,0.000819,8.2e-09,4.71e-10,8e-10,6.38e-10
0.0005861,4.73,0.034,1860,39.63,0.01645,0.002011,0.00077,0.000313,0.01038,0.000819,8.2e-09,4.66e-10,8e-10,6.43e-10
0.0005862,4.73,0.034,1860,39.63,0.01644,0.00201,0.00077,0.000313,0.01038,0.00082,8.2e-09,4.61e-10,8e-10,6.49e-10
0.0005863,4.73,0.034,1860,39.64,0.01644,0.00201,0.00077,0.000313,0.01038,0.00082,8.2e-09,4.55e-10,8e-10,6.49e-10
