,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],HE,AR,N2,H,H2,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,CH3CO,H2CC,CH3O2,CH3OOH,C2H5O2,C2H5OOH,C2H2OH,C2H3OH,C2H4O,C2H5OH,C2H4OH,CH3CHOH,C3H8,NC3H7,IC3H7,C3H6,C3H5,CH3CCH2,AC3H4,PC3H4,C3H3,C2H5CHO,CH3COCH3,CH3COCH2,C2H3CHO,C3H5OH,NC3H7O2,NC3H7OOH,IC3H7O2,IC3H7OOH,C4H2,NC4H3,IC4H3,C4H4,NC4H5,IC4H5,C4H5-2,C4H6,C4H612,C4H6-2,C4H7,IC4H7,IC4H7-1,C4H81,C4H82,IC4H8,NC4H9,SC4H9,IC4H9,TC4H9,C4H10,IC4H10,H2C4O,CH2CHCHCHO,CH3CHCHCO,CH3CHCHCHO,C3H7CHO,IC3H7CHO,C2H5COCH3,C2H3COCH3,OH*,CH*
103,4.75040603755107e-05,455962.5,2005.5053515095763,1.0358921023933614,0.03788291644469043,0.0,0.9286310319524471,0.0,0.00014603195909226229,0.03603141637937952,1.7235907745278676e-37,3.2236167374084307e-51,1.4613510205235802e-34,4.480124035528568e-31,7.623907250050253e-55,6.173717432184845e-57,5.621021015786453e-09,3.845782709466729e-08,3.700638345472618e-06,2.3790076154200292e-07,0.0014456756563649763,0.02263953185083639,-5.52590220878659e-32,1.0657569361529733e-52,1.6184380191954816e-35,2.1446773896343714e-34,2.360261287039829e-36,8.195534612760679e-39,4.518025890874559e-35,5.237815404860096e-07,0.00730258399700337,4.094749946281678e-06,0.0017158383746891386,1.0127108592157054e-06,8.594805086952976e-05,4.8068641797857976e-36,2.2196388853254997e-34,2.8970238930504085e-38,6.700506662002546e-36,-2.250229651505596e-40,2.2596240995379746e-06,2.3350739383357223e-57,1.0034007124704345e-61,1.1087224762429818e-59,1.8257341180845647e-64,5.5001114443774236e-39,3.2085836813389013e-35,6.120076129258716e-41,8.269781956991248e-38,4.1732122671574835e-39,5.751943025251423e-40,3.851901167137705e-08,1.3249930921267485e-09,4.4741129310749414e-10,2.9066150965582977e-05,3.837365889450407e-06,2.1593639241334624e-08,0.00015551195470150616,0.0003780548754657041,0.000832136179560585,1.1638905957662614e-40,-6.972934323727767e-43,1.1238958889668833e-40,1.2433874719378037e-34,3.853791637033989e-38,1.0122704833654184e-64,5.6558361836324e-69,1.2397534355513354e-65,6.404032697845651e-70,0.0004626563413582464,2.090525842678612e-08,5.156033807287471e-06,4.737236847367906e-05,1.2162419996762438e-07,1.0308339406328084e-06,2.8518522094852462e-05,3.348719863531901e-05,4.076221269388104e-06,8.840419151593285e-06,6.202690790688964e-09,1.3553472231498593e-08,4.808840457030709e-11,3.941176081120159e-08,5.093239316303664e-08,9.225936372138501e-09,5.4910990183830606e-14,1.5850501504732033e-12,6.143587483348692e-13,1.771333316747956e-13,3.331374023414029e-11,5.0017074578178704e-12,9.505803650165017e-35,-9.335747528694954e-43,-6.153985447300974e-43,5.76807265668681e-42,3.9919700092248257e-44,4.10755492239453e-44,1.728524904011481e-42,6.731625639641086e-60,5.257147298017223e-45,9.094733395880895e-16
104,4.9464942422435236e-05,455962.5000000001,2002.1325987889622,1.0371734731321471,0.037865988305850945,0.0,0.9282160693118993,0.0,0.00014382018263475288,0.03669207294388025,1.6144756491784746e-37,3.1399849834987777e-51,1.4106828307839299e-34,4.468265767100729e-31,7.367947519759728e-55,6.02206642956751e-57,5.25610290664586e-09,3.567896727350036e-08,3.5066862751662934e-06,2.231415557580345e-07,0.001388407541155444,0.022282113934514416,-5.424199207133107e-32,1.0807220831294781e-52,1.5720321926129732e-35,2.0330246204706073e-34,2.2143214071677534e-36,7.674421106266227e-39,4.3553970566413007e-35,5.186280040517011e-07,0.007519682380604944,3.885352924748586e-06,0.0016438458223954637,9.404093264911532e-07,8.22587884388172e-05,4.889351567600433e-36,2.3110449836238554e-34,2.670883940225653e-38,6.375676312850068e-36,-2.2655050924567377e-40,2.1947931225439417e-06,2.2129908769621107e-57,9.463699565316411e-62,1.0168348265154206e-59,1.6468713653812454e-64,5.4222146289233584e-39,3.002682121609085e-35,5.846389369249439e-41,7.741192703689296e-38,3.898501889911404e-39,5.3554691319793345e-40,3.572733445215179e-08,1.2268738131133343e-09,4.159524363148229e-10,2.7294105593876663e-05,3.5759343197283954e-06,2.1054520798847633e-08,0.00015775395521788245,0.00038392811926436505,0.0008365333096939884,1.0747945113195058e-40,-5.802347505304046e-43,1.1387489768407289e-40,1.2455681131888396e-34,3.580598149642406e-38,9.310364262129675e-65,5.179870570235737e-69,1.1610407739029678e-65,5.977192062662235e-70,0.0004828108745244045,2.1022700262236903e-08,5.1734866415764955e-06,4.762118580234189e-05,1.1879247334616606e-07,1.0028827930298953e-06,2.7836900036809763e-05,3.3660971171842964e-05,4.0724553012049616e-06,8.84552416309288e-06,6.002330198753396e-09,1.2916191936157004e-08,4.7300183959384343e-11,3.6419171558017585e-08,4.7144040767835256e-08,8.637356219635244e-09,4.955130902447849e-14,1.4433949309282952e-12,5.585781472498087e-13,1.6594566670123494e-13,3.058006277947154e-11,4.6294478572349665e-12,9.93780936719464e-35,-8.559624535164388e-43,-5.607824477750668e-43,5.718223493213777e-42,3.6517934228100987e-44,3.8334012047888616e-44,1.7413240884157653e-42,6.727026714019452e-60,4.874355503325873e-45,8.204363934480775e-16
105,5.150458680629352e-05,455962.50000000006,1998.8506581038023,1.038425040830779,0.037849535896932386,0.0,0.9278127683280784,0.0,0.0001416337263694331,0.037332152998833634,1.5141255975218615e-37,3.057266119175028e-51,1.3627527174452749e-34,4.456402579428839e-31,7.121673531542856e-55,5.873443948903843e-57,4.915203819653266e-09,3.312781356612353e-08,3.3247334985186983e-06,2.0946989172367778e-07,0.0013341352721981396,0.02193525553626747,-5.321989528731159e-32,1.0949499892368866e-52,1.5259030334728622e-35,1.9289000673611284e-34,2.0793677185376642e-36,7.192288712886197e-39,4.1989661738078113e-35,5.131101424837989e-07,0.007732683242328445,3.686079426036349e-06,0.0015739429066542754,8.740683941488448e-07,7.874164375142707e-05,4.960777411398201e-36,2.3980966093328055e-34,2.463502966381418e-38,6.061484957151629e-36,-2.2723964053988856e-40,2.1329285713513395e-06,2.096932070727452e-57,8.926632716965411e-62,9.327255500788243e-60,1.4861702940841375e-64,5.349049921291658e-39,2.8087212391248826e-35,5.580993608080328e-41,7.250375439877029e-38,3.641685874536196e-39,4.985053860983055e-40,3.315381996061973e-08,1.1359838582171684e-09,3.866682022655475e-10,2.5616033658976786e-05,3.33329134921758e-06,2.0550615306284946e-08,0.00015978187390797166,0.00038925916460940383,0.0008394461084497386,9.924587942228104e-41,-4.559845175382686e-43,1.1501752224448895e-40,1.2451815263418162e-34,3.3274403070016113e-38,8.554989449361265e-65,4.739320010843971e-69,1.0858588964800095e-65,5.571069189348864e-70,0.0005024495612254889,2.1105273831738176e-08,5.184677976671449e-06,4.777347926609432e-05,1.1582624282108884e-07,9.743615895410885e-07,2.7138308520812762e-05,3.3762673881608704e-05,4.060358561904848e-06,8.832243545488141e-06,5.8158967558693386e-09,1.2334134254205878e-08,4.6467991723701325e-11,3.365621663855517e-08,4.3639380152624524e-08,8.09095996675741e-09,4.4722905942748305e-14,1.3140992801274226e-12,5.07766977333415e-13,1.554885412474257e-13,2.8068617844795737e-11,4.2830828750892115e-12,1.0353600585701104e-34,-7.846097380064653e-43,-5.1092752668020135e-43,5.655983068744527e-42,3.339536974241451e-44,3.5719491026328235e-44,1.7482231065623058e-42,6.704501263288554e-60,4.5268405042625385e-45,7.412050111684208e-16
106,5.35442311901518e-05,455962.5,1995.7753961850594,1.0396020538252646,0.03783413873649319,0.0,0.9274353348480382,0.0,0.0001395638646654324,0.03792941205814081,1.425204392568971e-37,2.978548145947382e-51,1.3191067914792517e-34,4.444985864034641e-31,6.893306962857432e-55,5.733095981388814e-57,4.609241681042598e-09,3.0872796170322585e-08,3.160463123941428e-06,1.9727410970662754e-07,0.0012846223461535679,0.021610861586059765,-5.223205636122069e-32,1.1079705707024255e-52,1.4819869785508697e-35,1.8353547225123146e-34,1.9591715745581156e-36,6.76282256296428e-39,4.05443878622373e-35,5.075295294922459e-07,0.007933821351879308,3.5040879621689774e-06,0.001508811505470688,8.154254921448827e-07,7.551894703262134e-05,5.019831011881291e-36,2.477883451005019e-34,2.2805882531704172e-38,5.770315043007865e-36,-2.270949479672126e-40,2.0761789627439823e-06,1.9907544083468998e-57,8.439662138263234e-62,8.585804963417847e-60,1.3470001746436006e-64,5.283249789680478e-39,2.633291016003347e-35,5.334282464014937e-41,6.811917784277067e-38,3.41087174596134e-39,4.652718344074761e-40,3.087107926924259e-08,1.0550030974093453e-09,3.604673468434391e-10,2.409040032842791e-05,3.1168475186364637e-06,2.0097968816883258e-08,0.00016153862239840712,0.0003938966619053782,0.0008409344481866423,9.193517660057722e-41,-3.2971478420087732e-43,1.1582803506500334e-40,1.2426139959244593e-34,3.102128828410035e-38,7.880067456520326e-65,4.347469694427352e-69,1.0170122068137322e-65,5.200567381203081e-70,0.0005208265345428155,2.1155707634581156e-08,5.190339719885534e-06,4.7835659953251754e-05,1.1288137085163973e-07,9.466102453467951e-07,2.6454699508600144e-05,3.379756189145183e-05,4.041632274226697e-06,8.803729636933393e-06,5.6485644175862866e-09,1.1821097428032509e-08,4.563483191234108e-11,3.1205675644157685e-08,4.0525177632617575e-08,7.603809958111242e-09,4.0538232610260366e-14,1.2006274876447298e-12,4.63258497763148e-13,1.461173899885397e-13,2.584977866349145e-11,3.9736167692384745e-12,1.073743100328695e-34,-7.215429475920572e-43,-4.6715769002628e-43,5.5861287839299344e-42,3.064033265841632e-44,3.333296375071463e-44,1.7500000792889412e-42,6.667103772270652e-60,4.222438717722564e-45,6.732017063336659e-16
107,5.589356689988913e-05,455962.5,1992.4619186844582,1.0408749116554017,0.03781757085718737,0.0,0.9270292033169696,0.0,0.00013732038533108512,0.03857020827530198,1.3347832111272688e-37,2.892419313502607e-51,1.2734784606995808e-34,4.432347671635042e-31,6.649698471182582e-55,5.580507095783175e-57,4.294733225352595e-09,2.858713954295431e-08,2.9903137442936463e-06,1.8479172994973718e-07,0.0012327589957481491,0.021261783323438744,-5.113391024015417e-32,1.1216486619815606e-52,1.4341036265694886e-35,1.7388712505033258e-34,1.8363360475911878e-36,6.32402550399715e-39,3.9013514167724216e-35,5.011144859713392e-07,0.008152209132676183,3.3138043502998084e-06,0.0014392816612851602,7.55953205614948e-07,7.21326908791108e-05,5.0749990749301744e-36,2.5618265285309763e-34,2.0957935670447423e-38,5.461623062803776e-36,-2.2602477200208767e-40,2.0164755484600565e-06,1.879248366581237e-57,7.932749786632277e-62,7.836301921821439e-60,1.2088014112845565e-64,5.2156806213379846e-39,2.451640497884372e-35,5.071697918487623e-41,6.36286477445759e-38,3.1731712087556036e-39,4.311401067372226e-40,2.8550177671965876e-08,9.723257577558599e-10,3.336171470940691e-10,2.2502246498218215e-05,2.8957527562834448e-06,1.9632018045939506e-08,0.00016327000462180405,0.00039849136540196666,0.0008411799467959527,8.450402585832413e-41,-1.8274668934464336e-43,1.1643174948643047e-40,1.2375148485899371e-34,2.872645314454869e-38,7.189640523025799e-65,3.9484827710240216e-69,9.448871302430439e-66,4.8139223772318255e-70,0.0005405448911205051,2.1182516783411756e-08,5.1916095756265825e-06,4.781583216476112e-05,1.0955386108490717e-07,9.157653312080151e-07,2.5689632120422044e-05,3.3769953988792424e-05,4.013655414831222e-06,8.75596885630251e-06,5.475849940271077e-09,1.1301344709437924e-08,4.4684629777366695e-11,2.87183285910242e-08,3.735838868356037e-08,7.106732240435592e-09,3.6386604491625206e-14,1.0866291937597736e-12,4.186266584737107e-13,1.3651773812751877e-13,2.3604588769423473e-11,3.657185661046119e-12,1.1142896090888985e-34,-6.5771676918964594e-43,-4.231563878775809e-43,5.499239558190576e-42,2.785762738006892e-44,3.0844575340918144e-44,1.7471567430624924e-42,6.609199931928874e-60,3.9162373391883e-45,6.062571351508351e-16
108,5.85525939355055e-05,455962.5,1988.9738120817644,1.0422201461001697,0.03780015561140231,0.0,0.9266023001325567,0.0,0.00013495379355705977,0.039241721936182535,1.2454401617017393e-37,2.8002818495967497e-51,1.227031999551511e-34,4.418651834862069e-31,6.395879426198957e-55,5.418368319085437e-57,3.981013929630687e-09,2.6338227438181476e-08,2.8189209112364026e-06,1.7237539043977312e-07,0.0011798508859511413,0.02089455073863017,-4.993861636641533e-32,1.1356368324255359e-52,1.383261537045147e-35,1.6420555870985001e-34,1.714336650085438e-36,5.888489427862142e-39,3.743567169264623e-35,4.939569110259427e-07,0.008383970560412849,3.1206685367448374e-06,0.00136708617037761,6.973749991513194e-07,6.86709782602137e-05,5.1236899234117954e-36,2.6478176623995042e-34,1.9148253762966906e-38,5.1438860674939534e-36,-2.238323847798615e-40,1.9553651546992744e-06,1.76521559988901e-57,7.419095528818348e-62,7.101027231900373e-60,1.075776949620576e-64,5.148574951778211e-39,2.269159212196055e-35,4.800009660749822e-41,5.916222556251059e-38,2.935536347143754e-39,3.971484501540117e-40,2.6260058483178768e-08,8.904265711991465e-10,3.069247011086528e-10,2.089763990438953e-05,2.676764334596197e-06,1.916610447125119e-08,0.00016490499732860323,0.00040286170495230326,0.0008399068388442162,7.718280111691144e-41,-1.588645807242583e-44,1.1677927879326687e-40,1.229608255772634e-34,2.646180834129512e-38,6.504921159292284e-65,3.554805929767188e-69,8.715813467867251e-66,4.422602502896942e-70,0.0005611448616965421,2.1181815950948747e-08,5.1879828996600005e-06,4.769864216712898e-05,1.0590519717143274e-07,8.824242000701859e-07,2.485573940135404e-05,3.366840685945245e-05,3.975731425789408e-06,8.687091352043358e-06,5.301993867840513e-09,1.0788745590868262e-08,4.363140681874355e-11,2.6272595078969093e-08,3.423862529020243e-08,6.615185363406716e-09,3.240116469764041e-14,9.757298409717643e-13,3.7529260452357667e-13,1.269962453020728e-13,2.140247242157325e-11,3.343606168053486e-12,1.1558514364949235e-34,-5.9512452311601356e-43,-3.803101255640696e-43,5.395766912947537e-42,2.513474738197072e-44,2.833164585010821e-44,1.739197666927212e-42,6.528549543115477e-60,3.616937282846609e-45,5.423838373666693e-16
109,6.121162097112186e-05,455962.5,1985.7313811391518,1.043475551624616,0.03778399161035056,0.0,0.9262060689448368,0.0,0.0001327578071179137,0.039863141984580894,1.1675594063269629e-37,2.7132932687895955e-51,1.185322775669691e-34,4.405547173530018e-31,6.162214455500401e-55,5.266099545610463e-57,3.7054887465523495e-09,2.43874377069068e-08,2.6666918660978088e-06,1.6148270120892022e-07,0.0011322337826781,0.020553178023188595,-4.8790028572799376e-32,1.1482443032994057e-52,1.3357741251086517e-35,1.5563408188678297e-34,1.6074607959190826e-36,5.5073288581435156e-39,3.600332189257147e-35,4.86972433641294e-07,0.008601121026302337,2.9482618973329555e-06,0.0013011400619014355,6.464879140766383e-07,6.555249547337051e-05,5.160421676858001e-36,2.725465356940532e-34,1.7587785727521695e-38,4.856485826340534e-36,-2.2079709821231992e-40,1.9002586948092992e-06,1.662372927375934e-57,6.959928081841733e-62,6.46522983845454e-60,9.629038750116946e-65,5.090086119277661e-39,2.1079128941706316e-35,4.5527038224038957e-41,5.524687915444135e-38,2.726365467266804e-39,3.673650263941461e-40,2.4268697865410928e-08,8.189879531878416e-10,2.835676926712309e-10,1.9471628808742025e-05,2.485890426534682e-06,1.875539903507155e-08,0.00016624629561949405,0.00040648094958700205,0.0008373129742281431,7.083439614898983e-41,1.499975100243736e-43,1.1685058918709555e-40,1.2200045888468609e-34,2.4495966379849343e-38,5.907566255180749e-65,3.213134637369625e-69,8.06098864810013e-66,4.0745387111007415e-70,0.0005800856078898461,2.1156379017611978e-08,5.180458687696372e-06,4.7502573628977516e-05,1.024040348492483e-07,8.508004855937965e-07,2.40576757394305e-05,3.350819282273842e-05,3.932966875058666e-06,8.606488495147194e-06,5.147143129609044e-09,1.034163225334409e-08,4.2608988423617454e-11,2.415711034756525e-08,3.1535137044282814e-08,6.1875561396497815e-09,2.9033830481866636e-14,8.808000089848088e-13,3.382690612230594e-13,1.1869643651509588e-13,1.950100780628491e-11,3.070257079217474e-12,1.1932526546666929e-34,-5.4110452544105975e-43,-3.4358910435493056e-43,5.289511150780055e-42,2.2790012060637947e-44,2.610379699252111e-44,1.727568745596347e-42,6.43567122226411e-60,3.358646046584122e-45,4.886265939265982e-16
110,6.434890677122991e-05,455962.50000000006,1982.1827260896448,1.0448550042954667,0.03776632908087219,0.0,0.9257731040488967,0.0,0.00013036704974124877,0.040540185056093046,1.0877778321209542e-37,2.616633551827287e-51,1.1412873913575714e-34,4.390777065513436e-31,5.908877881195796e-55,5.097675500050601e-57,3.42162062298137e-09,2.2400314266796353e-08,2.5078379258029425e-06,1.5025524084227695e-07,0.0010818472270745483,0.020179315164280776,-4.748999739540839e-32,1.1615839228657097e-52,1.2837342370897462e-35,1.467136848471714e-34,1.4974476177924411e-36,5.1155290124567125e-39,3.4476728609646775e-35,4.790059933553675e-07,0.008840672694436036,2.7679157168214323e-06,0.0012305134610012675,5.945587272534815e-07,6.225286552692747e-05,5.191327945791399e-36,2.8078042844449137e-34,1.60098783668438e-38,4.552002498767875e-36,-2.1637707467376414e-40,1.8419185434907236e-06,1.553370806289641e-57,6.477433843569196e-62,5.819884357167725e-60,8.50510184285469e-65,5.030484622443962e-39,1.9409497786709868e-35,4.288677711951176e-41,5.121676175272581e-38,2.5104267478025603e-39,3.367788557424551e-40,2.2236064306335602e-08,7.459075622668927e-10,2.596048057247737e-10,1.7986575895586014e-05,2.290896705580756e-06,1.8329920012373944e-08,0.00016751085604576368,0.00040993755133530833,0.0008329239572187214,6.438056023291401e-41,3.4268461337908274e-43,1.166651997502441e-40,1.2071074338370688e-34,2.2496645011277967e-38,5.297039587364651e-65,2.8657956553591715e-69,7.375959686800911e-66,3.71202908808588e-70,0.00060051170357759,2.110319639044312e-08,5.168086143286987e-06,4.719404780418216e-05,9.847769007471875e-08,8.156782114444094e-07,2.3162791779912864e-05,3.3261476417748336e-05,3.87821862654095e-06,8.500642058388605e-06,4.984441952760306e-09,9.88198395124109e-09,4.1447847893896155e-11,2.201322968668682e-08,2.879039350332259e-08,5.751576893426807e-09,2.5700029020932523e-14,7.855928076212757e-13,3.0120717631326945e-13,1.1022510437703043e-13,1.7576062949305378e-11,2.7910612356850186e-12,1.232597260537286e-34,-4.864635392046851e-43,-3.067054841077464e-43,5.1631936515715255e-42,2.04236517251872e-44,2.3793232490326543e-44,1.7105368735238516e-42,6.314590882006882e-60,3.0965683886065174e-45,4.354959092697925e-16
111,6.796445133582965e-05,455962.5000000001,1978.4166465689912,1.0463252980716407,0.03774761720504386,0.0,0.9253144163291801,0.0,0.0001278524829307515,0.04125524324997043,1.0090248357912063e-37,2.5124339660679822e-51,1.0963761527260457e-34,4.374594480265758e-31,5.642601729340762e-55,4.916783821398132e-57,3.1402052683947775e-09,2.0452207296130186e-08,2.3479491776912996e-06,1.391024508948409e-07,0.0010303339065614603,0.019781993998665075,-4.6059301448917235e-32,1.1751884812970281e-52,1.2286251117221504e-35,1.3775652063399857e-34,1.388309577089556e-36,4.7275910958559074e-39,3.290626258272506e-35,4.7022959216617235e-07,0.009097070417206159,2.586472344315659e-06,0.0011576127314802632,5.43533855357234e-07,5.8882987736619055e-05,5.213653200606351e-36,2.892027110635332e-34,1.4477472823230722e-38,4.2415968750342324e-36,-2.104578679236449e-40,1.782343856650987e-06,1.441806067002174e-57,5.987969178186686e-62,5.190001466285273e-60,7.4307288965611855e-65,4.972299278200538e-39,1.7747821052059546e-35,4.0168615647518906e-41,4.72216454974602e-38,2.2960089259577078e-39,3.065947938742361e-40,2.0239693675958804e-08,6.740520257936812e-10,2.359761427338125e-10,1.6499601761620042e-05,2.0995683590255176e-06,1.7904512676424273e-08,0.00016861369868798813,0.0004130132719998849,0.000826514722499739,5.807771160755578e-41,5.58699250187603e-43,1.1618372949553261e-40,1.1908238030336975e-34,2.0544815914808898e-38,4.6980749773393145e-65,2.5270480297901166e-69,6.687130301172833e-66,3.349289862840864e-70,0.0006217547201782693,2.1020087832601074e-08,5.1507224633863575e-06,4.676266200778324e-05,9.423177430182594e-08,7.780260411642473e-07,2.2193176659381672e-05,3.292001358065231e-05,3.81148044448138e-06,8.369030022074581e-06,4.818664980741999e-09,9.42489199119443e-09,4.0173742879022145e-11,1.9928175129656515e-08,2.611589314118415e-08,5.3246718693617464e-09,2.2537396686021217e-14,6.94033934804553e-13,2.6563662883838915e-13,1.0192684653774196e-13,1.5704854708016807e-11,2.517222949796171e-12,1.2722739372215923e-34,-4.33414533816004e-43,-2.7116602678788295e-43,5.018939423009864e-42,1.813182477949371e-44,2.149347738864165e-44,1.6879466432009708e-42,6.164409232919385e-60,2.840392328415309e-45,3.850646948032929e-16
112,7.157999590042938e-05,455962.50000000006,1974.9500318261685,1.0476844817122564,0.03773042368993922,0.0,0.9248929484704999,0.0,0.0001255647616461689,0.04191032899140243,9.41611571063601e-38,2.4151098247622166e-51,1.0566619697117854e-34,4.359219310762923e-31,5.39973138534582e-55,4.7482399516640165e-57,2.898703507325184e-09,1.8797111844560774e-08,2.20848423135787e-06,1.294993248367411e-07,0.0009846756477815102,0.019415538541337984,-4.4694149125115387e-32,1.1871796123025577e-52,1.178173648444556e-35,1.2995813229793746e-34,1.2944436716182729e-36,4.3947017488037255e-39,3.150763626231575e-35,4.618973652181523e-07,0.00933505928556453,2.42877606637616e-06,0.0010926164564325509,5.000764874791526e-07,5.590170165694147e-05,5.224807147609383e-36,2.9665402592486286e-34,1.3189681384745424e-38,3.9683700651421274e-36,-2.0393427480585418e-40,1.7296963620418448e-06,1.3428917871997726e-57,5.557626418699757e-62,4.6576343238546547e-60,6.541493303075374e-65,4.9232827313216666e-39,1.6318772010823263e-35,3.774878048613146e-41,4.379020427389025e-38,2.1118652182432762e-39,2.8083885163967383e-40,1.854114907849574e-08,6.12941815223293e-10,2.1582755894611119e-10,1.5213315308030409e-05,1.9372705246822417e-06,1.7535139056343205e-08,0.00016940570264264323,0.0004152918259078242,0.0008190524657126822,5.275204494080138e-41,7.666653259059597e-43,1.1549579195068345e-40,1.1736038430970067e-34,1.8897645970079004e-38,4.190469547240023e-65,2.241694551735788e-69,6.089104859409296e-66,3.035934632495692e-70,0.0006408310167751294,2.0921356565505202e-08,5.131315996104738e-06,4.6274838981915826e-05,9.02766851650964e-08,7.432068629577761e-07,2.1286913107951883e-05,3.253542967986537e-05,3.7426348800074876e-06,8.23122023055336e-06,4.671540480121868e-09,9.029180421769346e-09,3.896846285099668e-11,1.8175048336908388e-08,2.386304713888259e-08,4.963144903275541e-09,1.9942489417060778e-14,6.179158849402916e-13,2.36122486200443e-13,9.490144459686734e-14,1.413145621193652e-11,2.2850469966793684e-12,1.3066671044723262e-34,-3.8887597810966826e-43,-2.415512798140384e-43,4.878019053629171e-42,1.6212454418043368e-44,1.9518429129728746e-44,1.6633922649052152e-42,6.007100973063477e-60,2.6231407041680915e-45,3.4356393802883094e-16
113,7.533028933790772e-05,455962.50000000006,1971.6276031060947,1.048992392978167,0.037713973138136334,0.0,0.9244896930105035,0.0,0.00012340070755518764,0.04253540784917743,8.812937776560061e-38,2.3206387108626763e-51,1.0200238838333069e-34,4.344036842786491e-31,5.168868127097456e-55,4.5848087767584047e-57,2.6824293049176495e-09,1.7327605539492233e-08,2.081535066881355e-06,1.2086275097784245e-07,0.000942467441431745,0.019063494415382923,-4.3340799245554424e-32,1.1981656555779623e-52,1.1302025965385893e-35,1.2286912989549851e-34,1.2101015543268278e-36,4.096326484761282e-39,3.0210284770020685e-35,4.5371459192808546e-07,0.009564932659327632,2.2861470653109157e-06,0.0010324041756630765,4.6139747493229887e-07,5.3152187153082876e-05,5.227164131250856e-36,3.0351196540615353e-34,1.20595772421876e-38,3.718337717047262e-36,-1.9676549108098184e-40,1.6812438230848985e-06,1.2515086584722997e-57,5.162998717784682e-62,4.1877123426924574e-60,5.77205264742747e-65,4.880255564111951e-39,1.5038675091516779e-35,3.550743229599364e-41,4.071234361876541e-38,1.9470084701413073e-39,2.5792280300714265e-40,1.703150934709675e-08,5.587338212762437e-10,1.97911915194944e-10,1.4055036477186536e-05,1.7937084012035142e-06,1.7199447556607e-08,0.00016996000723960866,0.00041696863419052164,0.0008105332492156376,4.805459204839723e-41,9.728371958506127e-43,1.1462815239525343e-40,1.1552158059393973e-34,1.744767152700579e-38,3.7422590674274004e-65,1.991187313606858e-69,5.549025532715403e-66,2.754299450485739e-70,0.0006586126831517175,2.0808423423077157e-08,5.10998317235971e-06,4.572966778177166e-05,8.646445576338825e-08,7.098435030328847e-07,2.0409855968736883e-05,3.2105897979491965e-05,3.670400590993742e-06,8.084992627399055e-06,4.534756462190129e-09,8.669975380634464e-09,3.778871870631021e-11,1.6637016516257966e-08,2.1883315829402154e-08,4.6436638094783694e-09,1.771728407559428e-14,5.518583366414712e-13,2.1055542140439557e-13,8.869792014257828e-14,1.2750547847439203e-11,2.0797680351740624e-12,1.337516276602516e-34,-3.498470352884427e-43,-2.157832748524879e-43,4.736611313829914e-42,1.453475264411099e-44,1.7753695112089027e-44,1.636757181076329e-42,5.83988504823362e-60,2.4304059393592875e-45,3.0779996106613684e-16
114,7.921533164826464e-05,455962.5,1968.4406587180297,1.050251841188295,0.037698219375578136,0.0,0.9241035180758753,0.0,0.00012135392080127564,0.04313249632384399,8.271424390386734e-38,2.229003096645427e-51,9.861495194849707e-35,4.3290489932205405e-31,4.949102796803846e-55,4.42625570132931e-57,2.488341690280203e-09,1.6018827104497575e-08,1.9657211126065946e-06,1.1307384253943127e-07,0.0009033734068332905,0.018724910107980944,-4.199987290292501e-32,1.2082112868658784e-52,1.0846454749862275e-35,1.1640793157309212e-34,1.1340891851923465e-36,3.828126006931484e-39,2.90056800253323e-35,4.457084356175521e-07,0.009787070567901138,2.1571841365700594e-06,0.0009766974386495,4.268658929212193e-07,5.061240015996151e-05,5.2218651308020514e-36,3.098183172794117e-34,1.1065590844027477e-38,3.4897267615813606e-36,-1.8909893518712285e-40,1.6366271485643202e-06,1.1670027478067862e-57,4.800523267221207e-62,3.771970579287797e-60,5.104428933416138e-65,4.8424420637237446e-39,1.3891567038243052e-35,3.343154513108984e-41,3.79442349747598e-38,1.7992690946715342e-39,2.375076820484102e-40,1.5686037212134327e-08,5.105844256912299e-10,1.8196263056907924e-10,1.3012120963118782e-05,1.6665687517396638e-06,1.6892687637156653e-08,0.0001703006731138237,0.00041810397420348147,0.0008011468069803048,4.3902561276360787e-41,1.1756216919126709e-42,1.1361384875827265e-40,1.135956718320058e-34,1.6169434626370433e-38,3.3463869655648916e-65,1.7711884418323598e-69,5.061596730027302e-66,2.5013192495557863e-70,0.0006751475655388721,2.0684635123083197e-08,5.087280927438068e-06,4.513927042471188e-05,8.280417669826139e-08,6.779726135221799e-07,1.9564144963069534e-05,3.164010243840196e-05,3.5957459453515634e-06,7.932496665267263e-06,4.4068471686500304e-09,8.341826943768013e-09,3.663825664691812e-11,1.5285429634955606e-08,2.014086923067076e-08,4.360776315759536e-09,1.580402821788987e-14,4.94430288486173e-13,1.8836632863840437e-13,8.321101586061252e-14,1.1536351910016038e-11,1.898046979717404e-12,1.36500231479281e-34,-3.155801351129955e-43,-1.9331376135117265e-43,4.5959439383126163e-42,1.306578713552166e-44,1.6177705753947932e-44,1.6085763280572407e-42,5.665096084421217e-60,2.2587673804690255e-45,2.76846286375623e-16
