t[s],z[m],T[K],density[kg/m3],area[m2],mean_MW[kg/mol],gas_mdot[kg/s],velocity[m/s],gas_h[J/s],total_h,N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_carbon_mass_flow[kg/s],total_hydrogen_mass_flow[kg/s],soot_carbon_mass_flow[kg/s],soot_h[J/s],soot_mass[kg/kg],volume_fraction[-],SSA[m2/g],carbon_yield[-],inception_mass[mol/kg-s],coagulation_mass[mol/kg-s],PAH_adsorption_mass[mol/kg-s],surface_growth_mass[mol/kg-s],C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s]
0.0013972803154389066,0.00607215317488,1733.5441247961853,0.24784153788217403,9.503317777109122e-05,0.03524677837378957,9.999372109320098e-05,4.245446642903703,112.74296664451037,112.75805843130374,6.147124245376413e-06,9.7659157085162e-06,0.0049636345315939405,0.003149599550999671,90.02774839429414,917480814973.6818,1457598699091.3774,2.207401437234818,2.718627853608616,2.072798332977902,2.5756982393134633,1.5886966520746146,3.197876424747e-06,1.07350243481641e-06,5.961447098685999e-09,0.015091786793369004,6.27930107063825e-05,8.645953523178698e-09,1433.7224379200438,0.0018641893265646246,0.014358106734457145,-0.01033264552967615,1.3439031907311425,1.519843592363791,5.427364345624801,1.3439031907311425,1.519843592363791
0.0016852834750557065,0.007292972819443441,1726.4234525009444,0.24856868836134424,9.503317777109122e-05,0.035204986305253906,9.999025534631386e-05,4.232880529575873,112.73477828508611,112.75805843130242,7.0313488790298e-06,1.4323478617062805e-05,0.007717187033983776,0.004727083483534105,137.27592702246207,1052533610579.2738,2144103915798.3506,2.2507256121706574,3.1001091764384947,2.44612093399488,2.8531581071757652,2.0370883117151184,3.197876424747002e-06,1.0735024348164099e-06,9.26821010352252e-09,0.023280146216314225,9.745603361658152e-05,1.3458065804984855e-08,1408.5934131337915,0.002898238978779731,0.01726636556710788,-0.015077450602047052,2.1759281507942143,2.1790068068198134,6.5266861843667785,2.1759281507942143,2.1790068068198134
0.0021554522140255833,0.009279315349984352,1717.6144746317395,0.24945855834243377,9.503317777109122e-05,0.035150744792652136,9.998241737962185e-05,4.2174503997374675,112.71636949880813,112.75805843129191,7.6011770770650495e-06,2.3492829986462816e-05,0.013958987958980137,0.008130674304720593,240.3366113703599,1141905496491.6404,3529268088047.7197,2.3253691758866855,3.863815941239072,3.225290196583064,3.3872200126141268,3.090683159763174,3.197876424747003e-06,1.0735024348164107e-06,1.6763192510705844e-08,0.0416889324837776,0.0001758571240744688,2.4371702581035272e-08,1366.6583747189366,0.005241976325596155,0.02164062601514887,-0.02113583672735987,4.099116590811881,3.5395369807504578,8.180156633726273,4.099116590811881,3.5395369807504578
0.0028084331209974342,0.012028012317843931,1708.8819840373342,0.25030861255455045,9.503317777109122e-05,0.03509120616986451,9.99661413499755e-05,4.202443707202026,112.67838166964431,112.75805843127863,7.658252739231731e-06,3.933973603842516e-05,0.02695755824064514,0.014795583200215642,442.59147907424784,1154400199535.3342,5930047058877.982,2.4385710626093786,5.092736449664031,4.543538588919426,4.2076150334591045,5.136907513759031,3.1978764247470042e-06,1.0735024348164105e-06,3.236776020426723e-08,0.07967676163431826,0.00033870117989420615,4.7099901338837746e-08,1306.7314356935278,0.010121641960204266,0.026652138358238923,-0.026830310283060255,8.167788066805619,6.085135831815341,10.074508299414314,8.167788066805619,6.085135831815341
0.0036025485635071785,0.015360111503980782,1701.5730529074422,0.25094753903250155,9.503317777109122e-05,0.035030309328389866,9.993567800619906e-05,4.190466851092487,112.6076529597332,112.75805843127154,7.392654209263963e-06,6.230110750214653e-05,0.051362340297948,0.026508796501732244,792.8675763943548,1117208519648.2466,9415201376211.717,2.5935943894696667,6.768072099079798,6.427898499383451,5.277973226324092,8.42743427983891,3.1978764247470055e-06,1.0735024348164105e-06,6.16516258532449e-08,0.15040547153833392,0.0006436339361923995,8.973241795849157e-08,1231.8610499079487,0.019278926907915925,0.030751346863380182,-0.0312184567825728,15.635840802777334,10.438979372724983,11.624009114357708,15.635840802777334,10.438979372724983
0.004437867315206629,0.01885708362286693,1696.4982127751045,0.25126737766529283,9.503317777109122e-05,0.03497034732944053,9.988742740420171e-05,4.18311243060628,112.49599109821867,112.75805843126459,6.915735133798368e-06,8.89296531112455e-05,0.0901398708020416,0.043972873915135546,1298.8700022899197,1046466582804.8176,13456546325282.701,2.7784920387068426,8.769056486272406,8.768970466590453,6.509464140121343,12.859031092245164,3.1978764247469987e-06,1.073502434816409e-06,1.0814511984936723e-07,0.2620673330459131,0.0011269946451097784,1.5732054951086742e-07,1152.5076963993909,0.033817792023631166,0.03245378390906466,-0.03313071572833076,26.47759484120716,17.016017922344503,12.267530317626441,26.47759484120716,17.016017922344503
0.0044971904518322494,0.01910522859986695,1696.2211262013273,0.2512776799229933,9.503317777109122e-05,0.034966069264860844,9.98832603878499e-05,4.182766449256405,112.48635620704262,112.75805843126479,6.869959441337903e-06,9.085914423650026e-05,0.093494268596696,0.045437368942814006,1340.4534584012458,1039582576029.7284,13749074361761.105,2.792487007728085,8.92539966527011,8.955431596098402,6.603831510600353,13.225572146726638,3.197876424747002e-06,1.0735024348164096e-06,1.1216487213630957e-07,0.2717022242221654,0.0011687605280092724,1.6315746325763478e-07,1146.9017187673294,0.03507479878469147,0.03246752324523699,-0.03333224619413541,27.34875700544015,17.580955969711024,12.272723786699581,27.34875700544015,17.580955969711024
0.0048767419042491525,0.02069245476831445,1694.6868659497545,0.2513055230031871,9.503317777109122e-05,0.03493831281955201,9.985401931011673e-05,4.181078816295755,112.4187558884776,112.75805843126466,6.450015279873463e-06,0.00010318008973084973,0.1170542888977546,0.05555752630355882,1624.5349317561036,976143534407.964,15615246336653.398,2.8848031857566836,10.044585271463989,10.308782735459964,7.2687752643083465,15.99687524040624,3.1978764247470025e-06,1.0735024348164107e-06,1.4038866644060368e-07,0.33930254278705657,0.0014619410504649179,2.041077001593972e-07,1111.2178095275992,0.043900591453189294,0.032204906522208684,-0.03342125464550963,33.18326001746701,21.56334899589425,12.173454665394884,33.18326001746701,21.56334899589425
0.0054588866011703735,0.023126101306114706,1693.1042609673254,0.2512194989979373,9.503317777109122e-05,0.03489373671855287,9.979987531032265e-05,4.180242952532108,112.29355381482247,112.7580584312644,5.738452023079037e-06,0.00012159735130189986,0.160769349589924,0.07366989983675191,2120.227231013958,868158467533.4198,18396210291174.945,3.0358391617629925,11.99601419454428,12.721551417587387,8.400823860447643,21.1899220927276,3.197876424747001e-06,1.0735024348164088e-06,1.9271362488502383e-07,0.4645046164419346,0.0020052599169600232,2.798668842774124e-07,1057.332873948942,0.060262999343469126,0.030623035339285277,-0.0318503465947925,42.591509761214475,29.100606074850873,11.575507358249835,42.591509761214475,29.100606074850873
0.006381793706626676,0.026985091717616098,1692.4588869991564,0.25075185408836764,9.503317777109122e-05,0.034815506090881965,9.968882806477258e-05,4.183379604464478,112.03621344339861,112.75805843126258,4.615934639564064e-06,0.00014785244859716622,0.2507599484578163,0.10868515165952532,3043.597052825238,697035197659.8358,22326650782505.33,3.298594490501503,15.69766009728179,17.443713825036586,10.475752264213716,32.030880015044936,3.1978764247470017e-06,1.0735024348164092e-06,3.002505622673706e-07,0.7218449878639718,0.003121432373799633,4.3483608618984034e-07,975.0642296057023,0.09389060813728127,0.025467745480070615,-0.026681219194151423,56.36357935477153,45.62901445866717,9.626807791466693,56.36357935477153,45.62901445866717
0.007415931786111878,0.03131610851053296,1694.5799007459852,0.2497015456615288,9.503317777109122e-05,0.03471312511905328,9.952521582737743e-05,4.194082153175987,111.65462218066301,112.7580584312507,3.4109880289138048e-06,0.00017041155192634705,0.38412070530772874,0.15557288922324433,4240.499556524814,512923185938.44653,25625430342718.375,3.626674742721482,21.080799811121217,24.587492226423624,13.357183321906966,49.95958663056725,3.1978764247472727e-06,1.0735024348164994e-06,4.5917687985128846e-07,1.1034362505876985,0.0047704912637881606,6.617772456292908e-07,888.9020694186346,0.1435880624710557,0.017505274872757486,-0.018609816393732152,65.5921937164025,73.65948827247014,6.61699390190233,65.5921937164025,73.65948827247014
0.008266556796005534,0.034889903748660786,1698.9859725601216,0.24834107975163616,9.503317777109122e-05,0.03461376096941469,9.935617044973457e-05,4.209896466453232,111.25597110742535,112.75805843123253,2.55444723475129e-06,0.00018289414284329916,0.5228564885312923,0.19839928113228736,5332.4541949535105,382029065862.3297,27352641147398.742,3.925665402928667,26.829931761150775,32.496807918125825,16.30099950685374,71.59832481766114,3.197876424747503e-06,1.0735024348165752e-06,6.239596599455252e-07,1.5020873238071677,0.006480015759130698,8.940300613500755e-07,822.9075967044972,0.19511687666132685,0.011341445455177807,-0.012250451284267584,66.73115661597049,109.28217955728559,4.287066382057211,66.73115661597049,109.28217955728559
0.009089599333029033,0.03836396784323188,1706.461403239464,0.2464253332544865,9.503317777109122e-05,0.03449786786707289,9.915152825889403e-05,4.233887529565495,110.76560699107216,112.75805843113731,1.9012180946241232e-06,0.00019066343872840296,0.6920415714107457,0.24326644071797635,6518.026614235034,282142296396.8515,28294607858961.758,4.250832246302439,33.80881379833462,42.37326786758093,19.749334270767953,100.28488539401248,3.1978764247483646e-06,1.0735024348168632e-06,8.241585398624085e-07,1.9924514400651567,0.008557323886458187,1.1715229947150202e-06,761.6898344293938,0.2577205715282172,0.00687114455811385,-0.007563504804308816,63.92424153757025,166.3598032244847,2.5972926429670355,63.92424153757025,166.3598032244847
0.009770014125240357,0.04125444809357058,1716.5828122363857,0.24410483111702827,9.503317777109122e-05,0.034375701256936377,9.892922502389939e-05,4.264554000375486,110.22147248241905,112.75805843098249,1.483398721621522e-06,0.000194844382746967,0.8772359822755456,0.28488618916123465,7689.754140042981,218064605635.61322,28642780167416.44,4.5673247766768075,41.01619697526794,52.78951115646896,23.216953130802196,131.34997348115556,3.197876424749633e-06,1.0735024348172884e-06,1.0423659377099722e-06,2.5365859485634354,0.010823646661786104,1.4678358002476021e-06,710.4587187969075,0.3259556653420212,0.004282567769754841,-0.004841866274750903,59.905028340584856,254.29928419079127,1.6188106169673298,59.905028340584856,254.29928419079127
0.010264428478900172,0.04337069533267657,1728.0767264336482,0.24164927226717323,9.503317777109122e-05,0.03425775860587757,9.870936535293617e-05,4.298316378794507,109.6703506202334,112.75805843082627,1.220341115497054e-06,0.0001970207654446675,1.0616918795199424,0.3205526336043875,8765.469796204297,177589645595.15283,28671366936574.14,4.849324094579926,47.78538083018451,62.7320623491072,26.405321706491993,161.44728956740877,3.1978764247508027e-06,1.0735024348176804e-06,1.2587399677812595e-06,3.087707810592863,0.013075098219587251,1.7553266497694843e-06,670.3941835842669,0.3936174512687259,0.0027890222985286453,-0.0033191024692158346,55.248168676210746,378.4422664393136,1.054250428843828,55.248168676210746,378.4422664393136
0.010634707596725001,0.04496876084216543,1741.0568111734608,0.2390104945236457,9.503317777109122e-05,0.03413817850878605,9.848208909481595e-05,4.335766838119596,109.08633182457504,112.75805843066951,1.0209170992802632e-06,0.00019831397214745505,1.2535984075867204,0.35326903201989956,9813.612953220214,146946197901.06232,28544417777183.043,5.11431435269145,54.77100305680436,73.16457402239378,29.61931635821293,194.25080869667528,3.19787642475185e-06,1.0735024348180307e-06,1.4828419076716136e-06,3.6717266060944684,0.015413065657800158,2.0466024694423536e-06,636.7073994947783,0.4636958126951165,0.0017345749131458953,-0.0023061520582104435,48.718229438420416,555.89569758878,0.6556693171691484,48.718229438420416,555.89569758878
0.010916256197686606,0.04619498038218649,1755.6321597500323,0.2361653246298474,9.503317777109122e-05,0.0340141867371425,9.824220888937407e-05,4.377314537684004,108.45361686855985,112.75805843054876,8.532200736115908e-07,0.00019917421247784642,1.4573924422365778,0.38460505636660974,10865.946892853344,121346736723.59256,28326971517878.95,5.369908024373014,62.46608201342,84.87004641937274,33.064162642458875,233.43826362964356,3.197876424752501e-06,1.0735024348182494e-06,1.7197043849081951e-06,4.304441561988911,0.01789242252052108,2.3475387627629185e-06,607.2932203781255,0.5377644900847754,0.0009371724414391635,-0.0015751075152887417,39.37968599817099,800.8469149424698,0.3542511828640038,39.37968599817099,800.8469149424698
0.011114732626187064,0.047067637470058835,1770.1451461072668,0.23343185046437395,9.503317777109122e-05,0.03389841743191044,9.801411199842499e-05,4.418291712377328,107.8359539472191,112.75805843056574,7.248636396917136e-07,0.00019977238747375366,1.6522819507978743,0.41238804858369793,11826.061295188425,101898392646.34276,28083192567578.008,5.593735737726802,70.11768360158419,96.7079757747532,36.402258289381116,275.5999563707146,3.1978764247522575e-06,1.0735024348181668e-06,1.945144794571711e-06,4.922104483346641,0.02026124566400564,2.6275667044789497e-06,583.6788858543665,0.6082614010719947,0.0004357423066623673,-0.0011014334387946588,28.794029491094257,1073.0579606359208,0.16471059191837484,28.794029491094257,1073.0579606359208
0.011277183815011686,0.04778883218198968,1785.913987901619,0.2305627975796552,9.503317777109122e-05,0.0337800434588301,9.777593054486865e-05,4.462402481849791,107.17357889577546,112.75805843066274,6.204753141833038e-07,0.0002003045280392511,1.856877499648703,0.4401180232034924,12794.538477213151,86151857577.74039,27811915764171.78,5.810540616738252,78.2080320801624,109.39338113655444,39.86012238221734,322.8243307357046,3.197876424751561e-06,1.073502434817934e-06,2.1806922424115675e-06,5.584479534887274,0.022746594615669694,2.913621383332848e-06,562.4814919943769,0.6819188588827642,0.00014904646148607595,-0.0007755315452602698,17.69843086217016,1348.3668002034549,0.05633956244173671,17.69843086217016,1348.3668002034549
0.01140468889662297,0.04836042467373765,1801.0676493123974,0.227900881994108,9.503317777109122e-05,0.03367336078357803,9.755590806872771e-05,4.50436624986367,106.54492901199086,112.75805843070827,5.469319474163717e-07,0.00020076721086092643,2.046827325024431,0.4650799792111852,13663.352280264586,75063740744.74976,27554319942912.844,5.997660138983107,85.53101476069156,120.98830938504953,42.94391986338763,367.07896075429863,3.19787642475133e-06,1.0735024348178566e-06,2.398357661313598e-06,6.213129418717409,0.025053243619913318,3.1720312876619465e-06,545.3725867817135,0.7499844718056435,3.857163767821177e-05,-0.0005793297140430069,9.203696553541906,1517.0194901159514,0.014580079042364049,9.203696553541906,1517.0194901159514
0.011519030383435902,0.04887779127228077,1816.016130020093,0.2253662346099392,9.503317777109122e-05,0.03357522891022719,9.734786897745782e-05,4.545313365909096,105.93439592957039,112.75805843067475,4.917038604295837e-07,0.00020119842895935315,2.227253827337855,0.48839998138711466,14465.280876102703,66733418378.90358,27306393171679.08,6.164541140331243,92.31349432398575,131.81205496263266,45.76580203713057,409.1861893937002,3.197876424751597e-06,1.0735024348179453e-06,2.604205967710119e-06,6.823662501104363,0.027243852901393188,3.411024747030028e-06,530.9557693054121,0.8143547848057172,6.5026257540001536e-06,-0.00045087701406033886,3.7690694893049868,1512.4973791019324,0.002457992535012058,3.7690694893049868,1512.4973791019324
0.011625514190748988,0.049363783861563204,1829.5991960408653,0.22314526186060807,9.503317777109122e-05,0.033493001006828706,9.716817500253863e-05,4.582080276693551,105.39270678162069,112.75805843062247,4.496870190958975e-07,0.00020157079674138373,2.383732984150758,0.5084595949792686,15144.437292075108,60429489604.70047,27087329295794.133,6.301767511607833,98.3207413360375,141.4860400951611,48.22824561240726,448.24686544576014,3.1978764247519026e-06,1.073502434818036e-06,2.78202365798081e-06,7.365351649001785,0.029143544144373857,3.612913216468053e-06,519.6498139365364,0.8699597134060332,6.993803674246013e-07,-0.00036463266773917834,1.2096346846964758,1311.1971890349007,0.00026436577888649926,1.2096346846964758,1311.1971890349007
0.011730911931852545,0.04984841697574548,1841.1983196945648,0.22132043123660303,9.503317777109122e-05,0.03342970234304397,9.702499650107095e-05,4.613053736579882,104.94903430608797,112.75805843063044,4.1538211186727877e-07,0.0002018682783856443,2.508833734365975,0.5244401287338222,15677.47607570331,55363074892.01799,26905464379164.426,6.406984099983162,103.66514902446508,150.19893275627237,50.37252749727854,485.9821177136883,3.19787642475181e-06,1.0735024348180175e-06,2.9237126270108147e-06,7.80902412454248,0.03066223763323342,3.7700998087035657e-06,511.2958898574055,0.9142669192547441,4.6636784289284264e-08,-0.00030204976336000973,0.302983564174705,981.5036874387154,1.762870446134945e-05,0.302983564174705,981.5036874387154
0.011833982064131526,0.0503251478025004,1850.098016550402,0.2199810222770771,9.503317777109122e-05,0.03338799851514212,9.692627911522956e-05,4.636419850210097,104.63335493027274,112.75805843065335,3.8714171483677165e-07,0.00020207387855996687,2.5953035258022443,0.5354711248534246,16041.108023715775,51286857650.69634,26769872239158.53,6.477563894448383,108.23053346682455,157.75441371976785,52.154498632367996,521.9635880498337,3.1978764247516633e-06,1.0735024348179745e-06,3.02140445142101e-06,8.124703500380608,0.03171194554226301,3.875570110434453e-06,505.83802883798273,0.9448158872055379,2.3666723960480023e-09,-0.0002559485763781034,0.06634279010615379,653.6915997942609,8.946021657061449e-07,0.06634279010615379,653.6915997942609
0.011938715081637437,0.0508116956123426,1856.883102837239,0.21901279541845678,9.503317777109122e-05,0.033362953083287544,9.686253438494337e-05,4.653854482431616,104.42081348380128,112.75805843065429,3.625589263541593e-07,0.0002022068624040593,2.651233543416089,0.5426028965594984,16274.318849574973,47818835498.58475,26669586616492.21,6.522334643579015,112.27701482154224,164.55578037462035,53.68778751436322,557.7213735638027,3.197876424751635e-06,1.073502434818224e-06,3.084487260342752e-06,8.337244946853005,0.03239090980970262,3.941124279761158e-06,502.4347554664871,0.9645423558187624,9.912385701902776e-11,-0.00021968908684319124,0.013278425105888328,396.98017977552985,3.7468817953192494e-08,0.013278425105888328,396.98017977552985
0.012054337395194015,0.05135063007076976,1862.4093739636926,0.21827178879618364,9.503317777109122e-05,0.033349028627397595,9.682189177927234e-05,4.667694602279617,104.27645307739317,112.75805843065795,3.3919094616735725e-07,0.0002022917421139016,2.6869321193053506,0.5471542128443758,16422.37814041688,44585409954.36003,26590510019332.492,6.5505619647031255,116.21677391421913,171.2738430648459,55.138700549525296,596.3948755108888,3.1978764247516684e-06,1.073502434817899e-06,3.1247079028432124e-06,8.481605353264785,0.0328242731315237,3.980340451306771e-06,500.3120122299127,0.9771196531118066,3.0991226451564206e-12,-0.0001883525853218679,0.002309183184863352,217.50653874490794,1.171468359869127e-09,0.002309183184863352,217.50653874490794
0.012109460577814441,0.05160807400717961,1864.5100886692182,0.2180033294208742,9.503317777109122e-05,0.033345581553977405,9.68096776066525e-05,4.672853108833547,104.22997673918937,112.75805843064504,3.2920184747518123e-07,0.00020231726462701305,2.697666343459727,0.548522689694357,16466.779515609385,43219157378.76891,26561156225030.387,6.558997651520079,117.94900504776054,174.25487645641292,55.764913858934136,614.5690438212558,3.1978764247516743e-06,1.0735024348183178e-06,3.1367952703068463e-06,8.528081691455665,0.03295458132250669,3.991226915543008e-06,499.68104144485727,0.9808994637918238,6.303137373464676e-13,-0.00017583219278866273,0.001035575508988457,162.31289275747474,2.3825859271696477e-10,0.001035575508988457,162.31289275747474
0.012139513333526057,0.051748544263186425,1865.539099616464,0.2178745973352,9.503317777109122e-05,0.033344283158414235,9.680437933869865e-05,4.675358213650492,104.20900282554665,112.75805843064452,3.2403080705979146e-07,0.00020232833779424209,2.7023234817069492,0.5491164095608231,16486.02653120156,42515158767.94745,26546924604578.8,6.56265014846607,118.8614264434801,175.83103554749079,56.092232208323175,624.4108072011426,3.1978764247516735e-06,1.0735024348183265e-06,3.1420385332499985e-06,8.549055605097884,0.03301111667961948,3.995713196754111e-06,499.4083263284384,0.9825390715335666,2.703317101622657e-13,-0.00016954827353679678,0.0006764509455920686,138.43357025420548,1.0218538644133645e-10,0.0006764509455920686,138.43357025420548
0.012163002084667496,0.051858384236553964,1866.2923259731924,0.21778151727256906,9.503317777109122e-05,0.03334349513297403,9.680078609106988e-05,4.677182863518986,104.19439837279513,112.75805843064325,3.201155316400261e-07,0.00020233584822726465,2.7054822099872142,0.5495191014382912,16499.07511256811,41983502842.11702,26536568268308.816,6.565124934266276,119.56050337207824,177.0412409491984,56.3419263009013,632.0713249702418,3.197876424751673e-06,1.0735024348183616e-06,3.145594477037512e-06,8.563660057848109,0.03304946207840623,3.998645553598634e-06,499.22371121883504,0.9836510418898929,1.4111135006325166e-13,-0.0001648783045982981,0.00048785004956974096,122.32346771941181,5.334009032390913e-11,0.00048785004956974096,122.32346771941181
0.012170358421681253,0.05189279319560155,1866.5195669545676,0.21775362550972338,9.503317777109122e-05,0.03334328416339945,9.679974902787593e-05,4.6777318464803725,104.19011587310659,112.75805843064327,3.189112938568753e-07,0.00020233801595045825,2.706393908245203,0.5496353294602803,16502.840430335626,41820209043.789734,26533453933906.207,6.565838846380043,119.77705576961566,177.4165621004906,56.419090599951005,634.4648805108353,3.197876424751674e-06,1.0735024348183604e-06,3.146620773826471e-06,8.567942557536682,0.0330605296440291,3.999472328477234e-06,499.1704793609114,0.983971972611611,1.1536450615092132e-13,-0.00016345703215928266,0.0004408706643645935,117.69288859269372,4.360778332504826e-11,0.0004408706643645935,117.69288859269372
0.012197247701474716,0.05201860015825152,1867.3169933857812,0.21765643704029858,9.503317777109122e-05,0.03334264105927817,9.679628041120924e-05,4.6796528794256504,104.17553694787279,112.75805843064352,3.14595657224147e-07,0.00020234526657012723,2.7094433646836396,0.550024089275756,16515.431865015864,41235868320.22644,26522561821512.78,6.568225507552888,120.55943440873845,178.77420991238193,56.69718504061079,643.1915442048133,3.1978764247516726e-06,1.0735024348183587e-06,3.150053380671043e-06,8.582521482770733,0.03309754853520516,4.002163604967283e-06,498.99260204872115,0.9850453745786188,5.573656898816681e-14,-0.00015842141693972245,0.0003058851779512777,102.28848745631308,2.1068423077527056e-11,0.0003058851779512777,102.28848745631308
0.012241071522584931,0.05222374435800487,1868.5129651019354,0.2175126492824585,9.503317777109122e-05,0.033341955364503524,9.679156736246029e-05,4.682518397259621,104.15496101566526,112.7580584306457,3.0783917916809016e-07,0.00020235511932002682,2.7135872218906996,0.5505523671467575,16532.535179748676,40323601643.712585,26506331143675.625,6.57146565197352,121.80577486415386,180.94204697020234,57.13808447432078,657.3403680027823,3.197876424751672e-06,1.0735024348183117e-06,3.1547175005427385e-06,8.603097414980445,0.03314785290821312,4.0055985022726016e-06,498.7513135625255,0.9865038799278569,1.755764544064605e-14,-0.00015071740637082756,0.00017123935406965273,81.64107333310757,6.636789976564207e-12,0.00017123935406965273,81.64107333310757
0.012289117714193571,0.05244879028251778,1869.6921555863464,0.21737312529862893,9.503317777109122e-05,0.03334159620172001,9.6787476063131e-05,4.685325896709523,104.13614126523696,112.75805843064796,3.0080050964273563e-07,0.00020236367306476408,2.7171847452399525,0.5510109946098843,16547.377049404222,39376337840.72846,26490448326543.617,6.574275765405293,123.13519734094236,183.26075776527398,57.60576022381139,672.7504328537004,3.1978764247516735e-06,1.073502434818269e-06,3.1587663258565784e-06,8.621917165410999,0.033191525057643834,4.008303075115442e-06,498.54223391863843,0.9877699780430023,5.169986959475243e-15,-0.00014292149423228694,9.270095167761734e-05,64.11500982723194,1.954255070681642e-12,9.270095167761734e-05,64.11500982723194
0.012314961754082759,0.05256989607185572,1870.2752714647984,0.21730492320885192,9.503317777109122e-05,0.03334153032910302,9.678564864131806e-05,4.686707921332716,104.12735269009522,112.75805843064911,2.9716373180582853e-07,0.00020236749391832557,2.7187917151177445,0.5512158575852887,16554.00477933123,38888059682.53625,26482636805905.066,6.57553015631423,123.83573931587372,184.4850558915829,57.85120691443677,680.9966098102298,3.1978764247516722e-06,1.0735024348182473e-06,3.1605747762361014e-06,8.630705740553887,0.033211032874725196,4.009400526960453e-06,498.44895947001487,0.9883354940728051,2.7294817117582866e-15,-0.00013898422042554477,6.728133735140557e-05,56.45533618838728,1.0317440870446324e-12,6.728133735140557e-05,56.45533618838728
0.012330413164183573,0.05264231843567631,1870.6081540640407,0.21726621666853868,9.503317777109122e-05,0.033341524771722794,9.678466152828708e-05,4.6874950650600065,104.12248417775922,112.75805843064897,2.9503689407565363e-07,0.0002023695578775019,2.7196597725284954,0.5513265209557353,16557.584463657917,38602855811.35032,26478189745817.85,6.576207537908519,124.25002807436215,185.20983749261575,57.996056249850085,685.9127178366043,3.1978764247516722e-06,1.0735024348182509e-06,3.1615516415313435e-06,8.635574252889754,0.033221570660963144,4.009958316274437e-06,498.39860470877227,0.9886409671948065,1.8747267039120876e-15,-0.00013671006434254386,5.5725444078094846e-05,52.37242744033104,7.086466940787691e-13,5.5725444078094846e-05,52.37242744033104
0.01238587678281648,0.05290237766360675,1871.714064705192,0.21713877215359723,9.503317777109122e-05,0.03334166729727222,9.67816637384979e-05,4.69010101273904,104.1070566317928,112.75805843063895,2.8768038110692266e-07,0.00020237582622804285,2.7222961077102816,0.5516626110349196,16568.453997022676,37618244807.37072,26463477783390.754,6.578263841149243,125.71093699313704,187.7698600084872,58.50514831726905,703.4745485575031,3.1978764247516705e-06,1.0735024348183953e-06,3.164518309727881e-06,8.651001798846151,0.033253574461631394,4.011466849064922e-06,498.2458056092488,0.9895686666435969,5.055456219704096e-16,-0.0001290044538792583,2.888026691746228e-05,40.26402654231589,1.9109624510481483e-13,2.888026691746228e-05,40.26402654231589
0.012435437336418602,0.053134873885497924,1872.596432427776,0.2170382961038804,9.503317777109122e-05,0.03334194992760676,9.677956708260713e-05,4.692170607107809,104.09553112193589,112.75805843063085,2.814519381906929e-07,0.00020238021054676847,2.7241400591213383,0.5518976847728719,16576.054631815958,36786758416.80102,26451805454191.344,6.57970125719865,126.98425791509557,190.0061937256554,58.94687349964487,719.0577966801893,3.197876424751672e-06,1.073502434818503e-06,3.166593199181347e-06,8.662527308694955,0.03327595911635745,4.01230970435367e-06,498.13904909108004,0.9902175001749396,1.6455283931226543e-16,-0.0001226734149809063,1.645191554079798e-05,32.12660766868052,6.220097326003633e-14,1.645191554079798e-05,32.12660766868052
0.012461945141425923,0.053259266655335,1873.0318970468124,0.21698908342207002,9.503317777109122e-05,0.03334214153156005,9.677862330948274e-05,4.6931890158712255,104.09008483603122,112.75805843063107,2.782454436834295e-07,0.00020238218413346653,2.7249701078071826,0.5520035023912967,16579.47551640675,36359412064.31244,26446065495168.75,6.580348080067012,127.6538051005667,191.18388026453837,59.178452746554875,727.3512962308359,3.1978764247516705e-06,1.073502434818502e-06,3.167527174528387e-06,8.667973594599841,0.0332860354952825,4.012614629375466e-06,498.09102435033134,0.9905095612876869,9.193735723227816e-17,-0.00011948253217880713,1.2288349182693668e-05,28.577905828725818,3.4752321033801146e-14,1.2288349182693668e-05,28.577905828725818
0.012502422391784033,0.05344926377033465,1873.6525547051817,0.21691934880445013,9.503317777109122e-05,0.033342471115049614,9.677737665558517e-05,4.694637295702244,104.08258435063111,112.75805843062055,2.7350734219994653e-07,0.00020238479115328205,2.7260665650246287,0.5521432826914304,16583.993861060477,35728779966.79478,26437906981141.152,6.581202289956416,128.66168589394442,192.95884483803047,59.526205781245956,739.9610903510203,3.1978764247516697e-06,1.0735024348186062e-06,3.168760886297296e-06,8.675474079989437,0.033299345941463776,4.012929131798018e-06,498.02761562383637,0.9908953522330035,3.869998950897607e-17,-0.00011485211488312878,7.96447098062124e-06,24.022637479088758,1.4628596034392954e-14,7.96447098062124e-06,24.022637479088758
