,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2*,CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,AR,C2H3O,N2,C2O,C3H2,C3H3,PC3H4,AC3H4,C4H,C4H2,H2C4O,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H6,C4H612,C5H2,C5H3,C6H,C6H2,C6H3,l-C6H4,c-C6H4,n-C6H5,i-C6H5,l-C6H6,n-C6H7,i-C6H7,c-C6H7,C6H8,A1,A1-,C6H5O,C6H5OH,C5H6,C5H5,C5H5O,C5H4OH,C5H4O,n-A1C2H2,i-A1C2H2,A1C2H3,A1C2H3*,A1C2H,A1C2H*,A1C2H-,A1C2H)2,A2,A2-1,A2-2,naphthyne,A2C2HA,A2C2HB,A2C2HA*,A2C2HB*,A2C2H2,A2C2H)2,A3-1,A3-4,A3,A3C2H,A3C2H2,A4,P2,P2-,P2-H,A4-,A2R5,A2R5-
149,0.0006872118732888425,455962.5,1907.7897871109885,1.074195281578211,0.037369631803229816,0.05685286842376002,8.436629935758615e-05,2.515449002919706e-35,-3.2439192158240407e-35,6.08400649701678e-32,5.049430470702263e-28,-8.445695082149558e-39,-1.0982134512985582e-40,2.3170816168857703e-10,1.3990609382650581e-09,3.4899719934713053e-07,1.7777537911101778e-08,0.00030795854880897607,0.010701772191375513,-6.2148445226026585e-28,-9.543983475629215e-34,7.241328888391121e-35,2.1024331981921224e-32,9.020417171676692e-35,3.641784857707486e-36,7.654518210391679e-33,2.8343473029458e-07,0.014075881216934927,8.816934962188241e-07,0.00018315691597708275,2.449665067002587e-07,1.299922492875689e-05,2.075567343726618e-33,1.412689649091958e-31,6.200145428899023e-32,0.9160487893212381,2.426240266062763e-36,0.0,6.1341579412688145e-33,7.67393917029357e-07,6.467433764054386e-05,1.94628002409665e-06,8.052271412285896e-06,8.419743886032921e-09,0.0008791663267764054,3.9420643369162586e-32,4.540199604008212e-08,1.722387565927589e-06,1.4578971398136886e-05,3.685136798938913e-10,1.635766126813201e-09,5.9302033779097296e-08,1.6676801233148147e-07,1.0345394098379673e-06,7.523303218321698e-06,2.567576392577276e-10,5.9878826732031194e-05,1.520311226382574e-08,8.742029108606929e-07,1.1968718900016729e-05,6.18604589236177e-10,2.777643542863566e-10,4.384604270251975e-08,1.741291743791531e-12,5.566739173216469e-13,1.4741507505362057e-09,5.879746681331697e-11,0.0005561189924466877,6.509384569211603e-06,3.5738215237216735e-34,8.68218946999989e-33,6.072572439238512e-32,4.538874403213635e-31,7.174279455662233e-42,-1.7713958540257852e-42,-2.4818505888873936e-39,2.6674413157379628e-09,2.363965619683109e-09,5.330533410975892e-07,1.589496370864347e-09,9.726525863167264e-05,1.9713292370834796e-07,2.450411011589303e-07,9.629093159778758e-07,5.255770552748596e-06,3.0622282031761934e-08,3.5285155756118024e-08,6.181131170066727e-07,3.172650779563707e-07,3.6079057668358493e-07,4.2327416819418257e-10,4.77896913598325e-10,6.417839945763892e-12,1.2517925002864903e-11,1.4528852115214591e-08,1.5683965952050725e-08,5.2708320703752645e-06,4.790419569438411e-08,2.945883404234917e-13,1.063207640475231e-06,1.9727643755095738e-06,8.526289064229843e-09,6.75392306058537e-13,7.594710771859694e-09,1.0216044031905033e-06,1.8356305639020913e-08
150,0.0007216187152120298,455962.5000000001,1906.275572992034,1.0748351521548078,0.03736221396300001,0.05717936323465451,8.385179321214283e-05,2.44111469944168e-35,-2.5762494034096604e-35,5.989206050866301e-32,5.042867487119415e-28,-6.73349421298763e-39,-8.778889025556656e-41,2.2100421740018878e-10,1.332010519935301e-09,3.346423588941436e-07,1.7009182346266025e-08,0.00029859172351967214,0.010490242189026713,-6.208034667897012e-28,-9.402176558460579e-34,6.671740423979334e-35,2.030563313492655e-32,8.658177819703839e-35,3.4922767539579684e-36,7.406818824639505e-33,2.799574020077389e-07,0.014146934529155018,8.599798039516694e-07,0.0001769975929010124,2.3151656172249217e-07,1.2434189927471835e-05,2.0707003001704587e-33,1.4202735677932172e-31,6.156571092016986e-32,0.9158669544132124,2.4437614442094413e-36,0.0,6.096732977391512e-33,7.719319974320744e-07,6.343602568896195e-05,1.9071153522885048e-06,7.932680798183598e-06,8.305709394845551e-09,0.0008823020755074634,3.9295911445950883e-32,4.552846976082168e-08,1.7339417363782189e-06,1.463125702148658e-05,3.6260168084164434e-10,1.5791278635627884e-09,5.728178637742223e-08,1.6119773933977476e-07,1.0185973618088135e-06,7.3560268228950034e-06,2.5292288445028784e-10,5.999821667381875e-05,1.52714649421819e-08,8.801828227822258e-07,1.1933376989150923e-05,6.140248677820223e-10,2.7528349876248903e-10,4.392771508268885e-08,1.7480341774511257e-12,5.541520645648593e-13,1.4941506289195125e-09,5.91827545431841e-11,0.0005643642431542585,6.522026622672389e-06,3.5970718290917297e-34,8.78436175784475e-33,6.480757450430063e-32,4.793172009207995e-31,7.013124498061216e-42,-1.881186139645837e-42,-2.5435029071078864e-39,2.6995978228114387e-09,2.4019368952373396e-09,5.410744902472094e-07,1.5931550300348873e-09,9.87027585826108e-05,1.9746444336835877e-07,2.454493989943706e-07,9.7664265915387e-07,5.567840463369387e-06,3.177465165733621e-08,3.6873321846565036e-08,6.290507406730981e-07,3.3556165261580124e-07,3.8944262005512416e-07,4.4184994110588e-10,5.081561815157366e-10,6.756773388682761e-12,1.3263805737234237e-11,1.5354057729666396e-08,1.6575421598797594e-08,5.6436166088195905e-06,5.122765705280458e-08,3.1457756119151e-13,1.2013613090135358e-06,2.0242687764761884e-06,8.635786064106157e-09,6.896989425636412e-13,8.46515672751973e-09,1.130687567305822e-06,2.0033950420100525e-08
151,0.0007445566098274882,455962.50000000006,1905.3120049132694,1.0752429513784019,0.037357496720506,0.05738703906203594,8.352511318617659e-05,2.394880659604333e-35,-2.2114888161526946e-35,5.929502433199181e-32,5.038586626775136e-28,-5.794508581222743e-39,-7.567396173874109e-41,2.143937892615733e-10,1.2907244521432509e-09,3.2574263994144556e-07,1.6533891213022072e-08,0.00029271516792160157,0.010355529137841376,-6.2035968272550175e-28,-9.30960495514768e-34,6.317832191939388e-35,1.9856382865995597e-32,8.433282418633689e-35,3.399539588924733e-36,7.251685334984796e-33,2.777593894870084e-07,0.014192118164610641,8.467711105911424e-07,0.00017321897935785474,2.2325669969544636e-07,1.2082306336779262e-05,2.0673668655008464e-33,1.4250108287133865e-31,6.128813676906193e-32,0.9157513197637108,2.454776583910958e-36,0.0,6.072033755154239e-33,7.751562471638582e-07,6.26525132810767e-05,1.8821836351267218e-06,7.85586365997579e-06,8.233336713414684e-09,0.0008842512925121878,3.9213925421131475e-32,4.5607755744358557e-08,1.7412410643492302e-06,1.4668373756514756e-05,3.589529659360807e-10,1.5441044275536482e-09,5.6044877290833256e-08,1.5769729195463677e-07,1.00769919501396e-06,7.246223572822355e-06,2.5048285181398726e-10,6.006702710165841e-05,1.5313134335255087e-08,8.83897300653044e-07,1.1908174296192281e-05,6.109924871740983e-10,2.7366669003726995e-10,4.397166097580331e-08,1.7519576291176905e-12,5.526150277426635e-13,1.5067059757956814e-09,5.943575872287803e-11,0.000569560366483396,6.528734911418418e-06,3.6110999030360517e-34,8.848100252427928e-33,6.754296600989003e-32,4.96211730252788e-31,6.903718915809929e-42,-1.9524707591060088e-42,-2.5834146522465057e-39,2.7198576507691314e-09,2.4259048576759407e-09,5.462803723302499e-07,1.5956176293472036e-09,9.960361683778142e-05,1.9762785223801882e-07,2.456500489081883e-07,9.85237703926823e-07,5.774210577135349e-06,3.252452502465966e-08,3.790973993518134e-08,6.359327412017333e-07,3.476291604856472e-07,4.0858606944542007e-07,4.5393354574454095e-10,5.280836587489697e-10,6.980278093488214e-12,1.3755069783444547e-11,1.5895010831849684e-08,1.7159824223655353e-08,5.891292743917242e-06,5.343020356190763e-08,3.2781871879477355e-13,1.298064680401694e-06,2.0567686720218846e-06,8.702222400432896e-09,6.986606518921579e-13,9.06749290007636e-09,1.206003695282058e-06,2.1179096899687504e-08
152,0.0007674945044429465,455962.5,1904.382390790198,1.075636838966795,0.03735294803551586,0.05758732424440356,8.321045051498132e-05,2.3510464128139052e-35,-1.8997615228502508e-35,5.872353597752048e-32,5.034376631201879e-28,-4.989721510164323e-39,-6.52696969844012e-41,2.0816112074094813e-10,1.2518842079221777e-09,3.1732634514708195e-07,1.6085189807640835e-08,0.0002871071447431605,0.010225494696790656,-6.19923546932841e-28,-9.218554014668456e-34,5.982588277513046e-35,1.9428855646515556e-32,8.220371909305927e-35,3.311805831919957e-36,7.103835283085883e-33,2.756498348125206e-07,0.01423568677149497,8.344629825488431e-07,0.00016967532442177505,2.155030583689249e-07,1.1748447720040072e-05,2.0639795586745635e-33,1.429515148383667e-31,6.102012165986308e-32,0.9156398169958976,2.4653019771644504e-36,0.0,6.0476017057530836e-33,7.785244290346887e-07,6.18998790739339e-05,1.8581260775439579e-06,7.78123273562668e-06,8.163688920401804e-09,0.0008860997835574852,3.9133003488743214e-32,4.5683403946690634e-08,1.7482465787921001e-06,1.4706997073282878e-05,3.5551099406331637e-10,1.5110482026272825e-09,5.488585918158115e-08,1.5435287379028713e-07,9.966405017748532e-07,7.138040056806705e-06,2.481307316752794e-10,6.0128444319031957e-05,1.535204136852583e-08,8.874149049059543e-07,1.188185144631794e-05,6.079794875846577e-10,2.720782922529802e-10,4.400794089317932e-08,1.7554624625783314e-12,5.511706511232115e-13,1.5186802367170693e-09,5.968451483404822e-11,0.000574531564369635,6.53419428048373e-06,3.624044381694065e-34,8.908577655618768e-33,7.028859875154619e-32,5.130576927456477e-31,6.793315010173552e-42,-2.0223010346007395e-42,-2.622426323455581e-39,2.7392342079724746e-09,2.448865772075612e-09,5.513752946463238e-07,1.5980810334009251e-09,0.00010046180458252688,1.9774993030302026e-07,2.4579935411866204e-07,9.934182965921986e-07,5.979172566676122e-06,3.3260173448628976e-08,3.8928639013762126e-08,6.42510818247201e-07,3.5959036671373856e-07,4.277424452027042e-07,4.657838460167917e-10,5.478041057319001e-10,7.201805091729732e-12,1.4241368386034544e-11,1.642846654951888e-08,1.773614320597773e-08,6.138081792608709e-06,5.5620573095860127e-08,3.4098194496611614e-13,1.3984061570888483e-06,2.08787954174482e-06,8.763806289340907e-09,7.071884959850012e-13,9.687007881883957e-09,1.2833528290413157e-06,2.2344879929322036e-08
153,0.0008059745215773491,455962.5,1902.8933679288166,1.0762686970102262,0.03734566700585615,0.05790796915683174,8.270740386248271e-05,2.282376910389913e-35,-1.474555379074461e-35,5.781720895153457e-32,5.027463272970931e-28,-3.887953254792571e-39,-5.099026364639363e-41,1.9846753097653078e-10,1.191645263795944e-09,3.041861713950542e-07,1.5386174748101285e-08,0.00027824922345973753,0.010017091387584155,-6.192079842563141e-28,-9.069105074924801e-34,5.45806556958998e-35,1.8755966995352203e-32,7.887489587615563e-35,3.174758233665097e-36,6.87069501688551e-33,2.7229352078252596e-07,0.01430542757901165,8.156116197722156e-07,0.00016420350052712677,2.035134133263616e-07,1.1225128980827289e-05,2.0582085531224108e-33,1.4365936166493966e-31,6.05903541930415e-32,0.9154613357510218,2.481947667637957e-36,0.0,6.0073243408200294e-33,7.84467195458094e-07,6.070095045798381e-05,1.8195879074553291e-06,7.660641913596418e-06,8.052546426506317e-09,0.0008889990463659233,3.899984454066741e-32,4.580291385023853e-08,1.7593977421192266e-06,1.4774583260021511e-05,3.5014724630981766e-10,1.4595659434953727e-09,5.309656566437489e-08,1.4906301044263234e-07,9.778391695084054e-07,6.960621092437453e-06,2.4437041156831404e-10,6.02172505693335e-05,1.5411811049433414e-08,8.929159066626472e-07,1.1835558003523805e-05,6.029733186472388e-10,2.6947463182372795e-10,4.4053115723597567e-08,1.7604819359439033e-12,5.489137843281216e-13,1.5375501500444148e-09,6.009032043737232e-11,0.0005823991437210076,6.540808234229694e-06,3.6435219689052625e-34,9.003215175587058e-33,7.491526997413061e-32,5.412056869153652e-31,6.606936384777234e-42,-2.1363389224508493e-42,-2.6859613518449186e-39,2.7698816051926003e-09,2.485270768629226e-09,5.596788043873081e-07,1.6021812122466184e-09,0.00010181259418059564,1.97871535751897e-07,2.459464645641253e-07,1.0062818226115636e-06,6.319715120080418e-06,3.4463370442376835e-08,4.0599426861139515e-08,6.529133897434392e-07,3.7941353265137314e-07,4.598640932422994e-07,4.851551572718315e-10,5.804011191588638e-10,7.568963563616631e-12,1.504569191960393e-11,1.7306266574539624e-08,1.8684510134901793e-08,6.549654947258358e-06,5.926419767070215e-08,3.628686011243824e-13,1.5748012522299055e-06,2.1371241488882637e-06,8.857052872327764e-09,7.205782212091608e-13,1.0763820198011092e-08,1.4175799445974402e-06,2.434525430966594e-08
154,0.0008599966612306961,455962.50000000006,1900.9373627070918,1.077100493539407,0.03733611198920361,0.058328822199246386,8.204826146832213e-05,2.1949779359106634e-35,-1.036210425430853e-35,5.66432135574439e-32,5.018047730815616e-28,-2.7462029103798253e-39,-3.6139831055245667e-41,1.8626045864091684e-10,1.1160831110568656e-09,2.8754685912359507e-07,1.4503770188010644e-08,0.0002668447130699,0.009743160410948947,-6.1823463897934145e-28,-8.865932138929942e-34,4.7918628888910206e-35,1.7893996809131358e-32,7.465093559559781e-35,3.0010811961741323e-36,6.571241379803483e-33,2.6792749302540024e-07,0.014396959278098321,7.924015817056556e-07,0.00015738861803768844,1.88543527268977e-07,1.0558949443912037e-05,2.0499932674560978e-33,1.4456332324266775e-31,6.002488778420528e-32,0.9152271118367327,2.5034001477916136e-36,0.0,5.9524753378977054e-33,7.93352996507277e-07,5.9138231180995275e-05,1.7689702664916089e-06,7.500308322078853e-06,7.90745718496331e-09,0.0008927014157539612,3.881872471668124e-32,4.595694583215403e-08,1.7739262725319978e-06,1.487398964856107e-05,3.433574250587487e-10,1.39460483443862e-09,5.086511736565344e-08,1.4224041635119954e-07,9.511805599582813e-07,6.720967540172416e-06,2.394513450291452e-10,6.03173209335501e-05,1.5485764747388102e-08,8.998951923963159e-07,1.1766950919441612e-05,5.960574185514183e-10,2.6594088420936327e-10,4.408720587649216e-08,1.76591169224394e-12,5.460052380927769e-13,1.561690969035743e-09,6.063200861939184e-11,0.0005925317349337236,6.545361928612827e-06,3.666629670867173e-34,9.122957167094208e-33,8.144828445766412e-32,5.804773897963748e-31,6.345192333510772e-42,-2.290283958300337e-42,-2.7714100747017472e-39,2.8093032842707396e-09,2.5322912628436467e-09,5.708378484961881e-07,1.6077936217173433e-09,0.00010353867512976539,1.9789001103619575e-07,2.4596380304125764e-07,1.0227008122941124e-06,6.790515662777065e-06,3.608998990982989e-08,4.286610839893515e-08,6.663061703482812e-07,4.067221818155075e-07,5.048185089332524e-07,5.113184897057691e-10,6.25092181567386e-10,8.074924615209176e-12,1.61499064875511e-11,1.8501883038383104e-08,1.997631637104768e-08,7.121197960067223e-06,6.43053825685387e-08,3.931303907977731e-13,1.839173064845654e-06,2.2004850238799227e-06,8.968803224816465e-09,7.375902522632151e-13,1.2351927223225932e-08,1.6151927194684147e-06,2.7243513708912012e-08
155,0.0009140188008840431,455962.50000000006,1899.1199903181737,1.077875161653617,0.03732724423208318,0.058719430902125946,8.143735099293411e-05,2.1165334772007934e-35,-7.304835035659644e-36,5.55688129815002e-32,5.008938497730925e-28,-1.9452545220971526e-39,-2.5681125661487885e-41,1.7543617518977406e-10,1.0493611936636773e-09,2.727009472894775e-07,1.3719154412974938e-08,0.00025648148263351933,0.009488541230812851,-6.172942125241568e-28,-8.670055135042012e-34,4.1955227447621856e-35,1.711505920238383e-32,7.087346607709049e-35,2.8459833207896225e-36,6.299836099997073e-33,2.6391496249368986e-07,0.014481930616175882,7.723451155939673e-07,0.00015142563717039672,1.7539926486254418e-07,9.961435349214244e-06,2.04172749687565e-33,1.453763975944495e-31,5.949852245087904e-32,0.9150097348441805,2.5228927678499778e-36,0.0,5.899756099200537e-33,8.027805786299854e-07,5.769852453338541e-05,1.7219644583299081e-06,7.349435407500755e-06,7.77371481882187e-09,0.0008960438316660442,3.8644601146092585e-32,4.609720691761486e-08,1.787315707962057e-06,1.4977078475091857e-05,3.3728241380827324e-10,1.3368747423957208e-09,4.890538126042719e-08,1.3603082047272537e-07,9.245227232009541e-07,6.4929875517958025e-06,2.3490931458367417e-10,6.0394878266686595e-05,1.5550057898130056e-08,9.061299777767464e-07,1.1695172286262519e-05,5.892820350969866e-10,2.6253912320872465e-10,4.40918591827447e-08,1.7697061782287763e-12,5.433023612633455e-13,1.5833750244702086e-09,6.113788222600642e-11,0.0006017081893126625,6.5451944924972765e-06,3.6854137578885343e-34,9.22903993649818e-33,8.801727226103802e-32,6.194537486247772e-31,6.085905261906536e-42,-2.437596317420861e-42,-2.852860554661339e-39,2.844936587283743e-09,2.5750267632177665e-09,5.8144015206419e-07,1.6131577096266216e-09,0.00010508830971688976,1.9775954281509806e-07,2.457960318460687e-07,1.0374292288747489e-06,7.252438597479429e-06,3.764736810879502e-08,4.504413054565531e-08,6.784440539124003e-07,4.334149247228306e-07,5.494694032958847e-07,5.363365136175447e-10,6.684847819040166e-10,8.569787666925719e-12,1.7224259323519904e-11,1.9654149247592005e-08,2.122136802838302e-08,7.684013642354478e-06,6.924918659477926e-08,4.2278618606594067e-13,2.122587393989144e-06,2.257705057858679e-06,9.060884371002134e-09,7.527158463200914e-13,1.4024925086010506e-08,1.8231189775470085e-06,3.024047744618155e-08
156,0.0009658662706239019,455962.50000000006,1897.4903687576782,1.0785713101533483,0.03731930119703613,0.05906929036774889,8.089063160197841e-05,2.0483752680031762e-35,-5.2366146965308204e-36,5.461842759245651e-32,5.000455548980268e-28,-1.4005351391677887e-39,-1.8542780113660647e-41,1.6613933671782794e-10,9.922685321070118e-10,2.598765235968031e-07,1.3043481143374563e-08,0.0002473777083719136,0.009260203622243808,-6.164194911144439e-28,-8.488492428853156e-34,3.678876143034315e-35,1.643424271852013e-32,6.760322115905317e-35,2.7118872174492156e-36,6.0619798060298746e-33,2.6035331633378454e-07,0.014558074933860977,7.555381347441648e-07,0.00014637218582557552,1.6421560938944794e-07,9.443065075132594e-06,2.0338067740860703e-33,1.4608304307034994e-31,5.902569945396926e-32,0.9148150257371521,2.5399945240668956e-36,0.0,5.851205126616772e-33,8.122617106604504e-07,5.6417451518346846e-05,1.6798501202767093e-06,7.212640331478636e-06,7.65476102473994e-09,0.0008989694683417297,3.848403772909412e-32,4.622075200519429e-08,1.7992420577044727e-06,1.5078241496600433e-05,3.320051443356438e-10,1.2871923852252669e-09,4.723533812825035e-08,1.3056964027875232e-07,8.991771087908413e-07,6.2853767503041066e-06,2.3086518983223836e-10,6.045290990327637e-05,1.5604249803358693e-08,9.11515912606213e-07,1.1624128896914185e-05,5.829164465103878e-10,2.5938921718672633e-10,4.4072742246950316e-08,1.7720261491945352e-12,5.408329191192829e-13,1.6021291509595554e-09,6.15884813645131e-11,0.0006097126751195272,6.541271231787818e-06,3.6999113539229655e-34,9.319460536988497e-33,9.434854016597745e-32,6.565767693222918e-31,5.841140442791474e-42,-2.5732450265250435e-42,-2.927611967492492e-39,2.875945170338196e-09,2.612443019953537e-09,5.911176774259707e-07,1.6180169578560027e-09,0.00010642909531473757,1.975180983000787e-07,2.454905546971735e-07,1.0501681583737408e-06,7.687145380531184e-06,3.9080498115988427e-08,4.7054592094301795e-08,6.890513127794391e-07,4.5845095807603906e-07,5.919205543860679e-07,5.593277739163385e-10,7.088812864393979e-10,9.034333408467836e-12,1.8226909698593836e-11,2.071913414202098e-08,2.2372185877827544e-08,8.21477303324433e-06,7.389351240114717e-08,4.5062669612450493e-13,2.411969457357372e-06,2.3073913721944065e-06,9.133109236879378e-09,7.656372891885553e-13,1.5706126604639625e-08,2.031978586643436e-06,3.320355553634149e-08
157,0.0010177137403637607,455962.5,1895.9602725154996,1.0792262559187367,0.037311850994385505,0.059397393932036295,8.037809801393518e-05,1.9861974171565858e-35,-3.762796404403891e-36,5.373697140235205e-32,4.992203475680788e-28,-1.0104732801344638e-39,-1.341448725147713e-41,1.577512563965461e-10,9.409284934276866e-10,2.482434979979359e-07,1.2432319768770282e-08,0.00023899098121871851,0.009045843580620369,-6.155694960182348e-28,-8.31284684469914e-34,3.209003418056176e-35,1.5809956533754897e-32,6.46306984315234e-35,2.5901465890120184e-36,5.843333339785612e-33,2.5704064668958783e-07,0.014629538300484746,7.407272055365779e-07,0.00014187345352846203,1.5421559381535152e-07,8.971221584559848e-06,2.0259382862077767e-33,1.4672681752859985e-31,5.858100389666035e-32,0.9146323975230385,2.555712487856118e-36,0.0,5.804632228502452e-33,8.221077021028559e-07,5.522304206264267e-05,1.6403511223742138e-06,7.082944155364716e-06,7.543977162331635e-09,0.0009016612931861695,3.832972110080265e-32,4.633491126966973e-08,1.8103784659794477e-06,1.5180693097962709e-05,3.2718099343499086e-10,1.2422879350104827e-09,4.5738216926615384e-08,1.25534782171889e-07,8.742340668097921e-07,6.088610694526851e-06,2.2709639976140085e-10,6.049829087305358e-05,1.5652261617257804e-08,9.163954993212079e-07,1.155158371490491e-05,5.766865998243175e-10,2.563439341000117e-10,4.403379634683666e-08,1.7732244195108162e-12,5.38440957014202e-13,1.6190772143245595e-09,6.200494107352807e-11,0.0006170107943956673,6.534197525352773e-06,3.711382860911299e-34,9.39991747242624e-33,1.0070001917558679e-31,6.934169274034256e-31,5.601487583200142e-42,-2.7037071496399984e-42,-2.999298501306628e-39,2.9041380682235223e-09,2.6466896022200696e-09,6.003315810898867e-07,1.6225600558931855e-09,0.00010764225907613778,1.9718127694559295e-07,2.450665363851201e-07,1.061694996782272e-06,8.113229635073054e-06,4.045646539792149e-08,4.8990037945209094e-08,6.987499071750496e-07,4.829174357421786e-07,6.338865181521703e-07,5.813717485005397e-10,7.480423883707232e-10,9.48877523568514e-12,1.9201600452501336e-11,2.1744208068147344e-08,2.3479947732581778e-08,8.735393459542113e-06,7.843275141936119e-08,4.778197681214151e-13,2.7178439953531357e-06,2.352416661274257e-06,9.191427886475205e-09,7.771466678328202e-13,1.74573354762275e-08,2.2495818799741057e-06,3.6246152591576983e-08
158,0.0010695612101036195,455962.50000000006,1894.519126743161,1.079844301083543,0.03730484103472933,0.05970603564161714,7.989596368105967e-05,1.9291959797800977e-35,-2.7093949576679e-36,5.291614135976106e-32,4.984162464269023e-28,-7.304042577973671e-40,-9.721112392404262e-42,1.50143921302362e-10,8.945095819777452e-10,2.3763900118812152e-07,1.1876679241987405e-08,0.00023123331533406728,0.008844019033880313,-6.147420702016275e-28,-8.142777345967691e-34,2.7796562301348536e-35,1.5235016514086787e-32,6.19156538222142e-35,2.479078392853574e-36,5.641499609323672e-33,2.53948546657204e-07,0.014696831276433469,7.276017660889965e-07,0.00013784911163863147,1.452259003082306e-07,8.539879288307386e-06,2.0181498728908042e-33,1.4731533584318412e-31,5.816147063477225e-32,0.9144605610679714,2.570203517004892e-36,0.0,5.759974964128844e-33,8.322708666609654e-07,5.410546039879989e-05,1.6031977298085106e-06,6.959713385850335e-06,7.440484943210311e-09,0.0009041528538125851,3.81814091982713e-32,4.6440863809201205e-08,1.8208187012941747e-06,1.5283773983187412e-05,3.227412074406192e-10,1.2015003357827033e-09,4.438785333772894e-08,1.2087548901148193e-07,8.498137068343518e-07,5.902373597860004e-06,2.2357443338954122e-10,6.053357153709703e-05,1.569501630883421e-08,9.208325017409486e-07,1.1477999416065806e-05,5.70591964649862e-10,2.533962835654942e-10,4.3977710641510546e-08,1.7734441627775263e-12,5.360967566712043e-13,1.6343967506300114e-09,6.238804169330335e-11,0.0006236703408246434,6.524410742452784e-06,3.720187237249937e-34,9.47142121905458e-33,1.070665865295066e-31,7.299714402441612e-31,5.36763950380651e-42,-2.8293587953859418e-42,-3.068166080272375e-39,2.929779915542847e-09,2.678069087744803e-09,6.091047515033517e-07,1.626768291031003e-09,0.0001087410971634448,1.9676390708350348e-07,2.4454241501941984e-07,1.0721394960350733e-06,8.530581902370317e-06,4.1778107377058155e-08,5.085351918005005e-08,7.076335191196237e-07,5.068176636873795e-07,6.752950009593803e-07,6.025157579604439e-10,7.859683187925558e-10,9.933223889317985e-12,2.014844352208125e-11,2.2729725733238386e-08,2.4545031426661777e-08,9.245135749280932e-06,8.286183560827313e-08,5.043363472855823e-13,3.0396828303623582e-06,2.393183373387977e-06,9.237446887355183e-09,7.873743045017154e-13,1.927476794530129e-08,2.4755781525380883e-06,3.9363252833185104e-08
159,0.0011574174275268642,455962.5000000001,1892.2554556246835,1.0808174174615044,0.03729384484472372,0.06018996727774427,7.913959249195094e-05,1.8426161154903043e-35,-1.5599215737291464e-36,5.164462473092209e-32,4.970971470037542e-28,-4.230971222226508e-40,-5.653652945630005e-42,1.3874995445139153e-10,8.252413279443944e-10,2.216521325017329e-07,1.104178787430117e-08,0.00021932283786883593,0.00852725632505044,-6.133863770421382e-28,-7.866462118779082e-34,2.130571413584605e-35,1.4357107898589316e-32,5.781233345061891e-35,2.311458917005966e-36,5.3324087416181364e-33,2.491466748822176e-07,0.014802529483503307,7.085273233800173e-07,0.00013193405620334837,1.319146168800489e-07,7.887736502579799e-06,2.005185989269601e-33,1.4820390896564458e-31,5.750107396521327e-32,0.9141910094011307,2.5923206905678328e-36,0.0,5.6884409504782425e-33,8.501092671131159e-07,5.2364374192967216e-05,1.5449615632884622e-06,6.764134902959542e-06,7.279687535853663e-09,0.0009079916523826654,3.794300772291689e-32,4.660432157019315e-08,1.8371338799914607e-06,1.5458539212846713e-05,3.1594614470600447e-10,1.140305930754478e-09,4.2377529844583066e-08,1.1372089907101521e-07,8.09852800475419e-07,5.609566376154944e-06,2.1810161207331242e-10,6.057560505820753e-05,1.5757480764289893e-08,9.274848519830397e-07,1.1351915066551982e-05,5.605674723438598e-10,2.486069502240206e-10,4.384974693766715e-08,1.7719139610801123e-12,5.321798499853108e-13,1.6570613737244109e-09,6.296453416204714e-11,0.0006336593186747271,6.502632987688084e-06,3.729855528154753e-34,9.574550618639937e-33,1.1787686931987306e-31,7.912574317436784e-31,4.985698176257336e-42,-3.032220163212587e-42,-3.179024647446999e-39,2.9680416439306943e-09,2.725419116315243e-09,6.230257819949538e-07,1.6331124134174054e-09,0.00011037346024101305,1.9590600802834208e-07,2.4346708579239695e-07,1.0876706150018554e-06,9.21771808816599e-06,4.390086952249233e-08,5.3855019780347106e-08,7.210467138839302e-07,5.460399078095034e-07,7.44032881971661e-07,6.364122828298325e-10,8.474424274468202e-10,1.0663912241001472e-11,2.1690106047534743e-11,2.431087937973378e-08,2.625398870163057e-08,1.008247325818956e-05,9.010529109407522e-08,5.476664312759928e-13,3.6199916093203072e-06,2.453527934266751e-06,9.291133706986612e-09,8.020960031076039e-13,2.2495437976891235e-08,2.876747134110088e-06,4.480222468601883e-08
